datetime,tweet,hate,sentiment,profanity
2020-09-08 10:24:29+00:00,@USER Pagal zhala ka re....,1.0,-1.0,0.0
2020-10-19 12:59:16+00:00,@USER @USER @USER Ha mag kru dya na jevha karayache hote tevha havet hote aata chikla madhe chale tar kay motha teer marala ka jacket ghalun,1.0,-1.0,0.0
2022-08-09 08:10:25+00:00,@USER Murkha ha nitish sandhisadhu aahe CM padasathi konsobat pan jau shakto mahiti ghe ya nantar pudhchya election madhe tyala kay milel te paha,1.0,-1.0,0.0
2015-02-02 17:03:59+00:00,@USER @USER Ek photo tumcha aani Hemant Dada cha pan post kara...missing you both,0.0,1.0,0.0
2023-01-06 09:48:46+00:00,@USER @USER Yacha ky logic ahe bhai? Mhnje???????? Toss jinklyavr kay kraych hech mahit nhi captain la. Joke kratyt ka he tikde?,1.0,-1.0,0.0
2014-02-22 06:16:49+00:00,"@USER Mam tumcha sa re ga ma pa 2009 cha performance bgitla ,its very nice. happy birthday mam.",0.0,1.0,0.0
2019-11-28 08:48:42+00:00,@USER @USER @USER Hech pahije hot saheb Tumhi Pawar saheb yana kadhich sodun naka,0.0,-1.0,0.0
2012-03-30 08:45:31+00:00,Hahaha saali kai RT @USER @USER sory it is saali chukun saili zhala,0.0,0.0,0.0
2011-12-27 21:08:42+00:00,@USER pan tuch bhetavanar na amhala...,0.0,0.0,0.0
2021-10-22 03:08:21+00:00,@USER Look who's talking... jyane vini vini karat 100 kadhle khairat mdhe trophy ghetli..,0.0,-1.0,0.0
2021-09-02 14:23:26+00:00,"@USER @USER jasa aplya condition made Axar don aahe, tasa Robinson pan tyancha condition madhe don aahe.",0.0,0.0,0.0
2020-10-01 11:45:46+00:00,@USER @USER @USER @USER Kiti divas nusta tweet saheb! Tey loka tumhala deshala vikun bastil...kara kahi!,0.0,-1.0,0.0
2012-11-03 18:47:32+00:00,"@USER sir tumcha fan aahe, malaa hi mhanaal :)",0.0,1.0,0.0
2011-05-04 06:16:21+00:00,@USER lavkar bantil desired abs. kip working - out,0.0,1.0,0.0
2018-11-02 18:55:20+00:00,Bigboss happy club chya members ver case kara tumchya trophy ver sanshay ghetla tyani. @USER @USER @USER,1.0,-1.0,0.0
2020-08-02 19:19:56+00:00,"Te na dictionary madhe nahi! Hindu virodh mhanje secularism,tumcha bata tumcha javalch theva",1.0,-1.0,0.0
2011-09-24 06:04:41+00:00,@USER kadhi tari aajacha saval ha programe janata ani nete hya madhe karava............ baghu amhala kuthalya tondane uttara detat...,1.0,-1.0,0.0
2013-01-07 09:29:41+00:00,"Su kar jara lavkar,tuzya nantar maza number",0.0,0.0,0.0
2020-10-03 17:53:08+00:00,@USER @USER Tu konachi aulad ahes bhadya...amhi amchya jeevavar shikshan ghetlay...ani mehanat karun kamavato..koni fukat det nai amhala,1.0,-1.0,1.0
2021-10-21 17:16:03+00:00,Tai kai rao Mati khane kauni tumcha kadun shikaicha,1.0,-1.0,0.0
2021-10-22 16:31:11+00:00,@USER Yes!!! Modi Sarkar nantar Yogi sarkar zhala pahije…mg yanchi kashi pala pal hoil…,0.0,1.0,0.0
2018-08-25 05:43:24+00:00,@USER @USER ya sadakchaap mansala evdha bhaav kashala deta..kai kayki ahe yachi...shame on abp majha,1.0,-1.0,0.0
2019-09-09 08:20:14+00:00,@USER @USER Kas ahena mi faltu v kutrya manjrana chityanchya amchya faltu veletch uttar deto...,1.0,-1.0,0.0
2020-07-11 10:38:18+00:00,@USER Atkt /repeater fy sy vale pn students ahet pass .amchya v4 kra . Sir,0.0,-1.0,0.0
2021-10-23 15:56:43+00:00,@USER Tumhala ayushha evdha sopa vatta ka tumcha zhly jaugun amhi 17 varsha che ahot offline paper evdha important nahi ahe,0.0,-1.0,0.0
2020-09-09 04:20:14+00:00,@USER Shayari wali dairy maala pan pahije,0.0,0.0,0.0
2022-07-07 02:35:57+00:00,@USER Haha sir shivsena ney pudhey anycha ani tumhi kahi tras na gheta pachvycha kai bolycha tumhala,0.0,-1.0,0.0
2022-07-01 11:58:49+00:00,@USER Navra Lagn karun por pan kadhayala survat keli. pan tumhala tar lagn karun pan por kadhata ali nahi.,1.0,-1.0,0.0
2013-12-11 02:33:44+00:00,@USER tumhala kharch kaana khali marli hoti ka kontya muli ne... March 2010 madhe... He lokana kalaila have...Bol Wagle Tumhi Bola...,1.0,-1.0,0.0
2022-05-16 05:00:44+00:00,@USER Aarogy vibhag exam date declared Kara lavkar...ajun kiti vaat pahavi,0.0,1.0,0.0
2011-11-24 12:52:52+00:00,@USER saheb tumhi chinta karu naka akhha maharashtra tumchya pathishi ahe.... ha akhhya mahrashtravar halla ahe,0.0,1.0,0.0
2012-12-05 09:38:48+00:00,"Damned you Sachin Tendulkar :'( T.V Bandh, Bandh mhanje bandh x-(",1.0,-1.0,0.0
2011-12-11 06:19:11+00:00,@USER aga pan mala mhanaycha..tu jar doni words jar...ektra kele aste..tar..mi tujhya war bharosa thevla asta k..pan tu tasa nai kel,0.0,-1.0,0.0
2021-12-06 07:19:52+00:00,apn bhetlo ani mi sex sathi vicharle tr tula nahi bolta yenar nahi mhnun bhit aahes ka tu,0.0,-1.0,0.0
2012-05-15 07:07:57+00:00,@USER kk! Sir mala tumche tweets vachun chan vatla! :),0.0,1.0,0.0
2021-07-12 09:44:31+00:00,@USER Bjp yanna jawal bolvun laath marnaar asa pan hou shakto . Mota bhai par Bharosa rakho,1.0,-1.0,0.0
2013-03-11 16:32:03+00:00,@USER aai ga mala mahiti navhta he,0.0,-1.0,0.0
2018-09-09 14:07:56+00:00,"Just came here to say "" tumchya aaichigaand """,1.0,-1.0,1.0
2018-07-03 08:46:20+00:00,@USER @USER Tuza BAAP gundagiri krto mahit ny na tyat padu nko chyaila Maharashtrane KY theka ghetlay ka tumcha,1.0,-1.0,0.0
2022-03-17 17:03:31+00:00,@USER @USER Are tevha Ch sod ata 7yrs madhe Kay kele te sang picture nighalaya var saglyana pulka ala... Nusta dhong,1.0,-1.0,0.0
2012-06-16 15:18:10+00:00,"Yere Yere pausa Tula deto paisa, paisa zhala khota paoos aala motha......",0.0,0.0,0.0
2020-10-01 03:44:22+00:00,@USER @USER Aho tikde zalele rape ahet na tya kade laksh dya...tumhchya madhe manuski ahe ka nahi ?,1.0,-1.0,0.0
2022-01-07 06:23:04+00:00,"@USER @USER Tumhi baiki dhande kara, jara purush asal tar itar striyancha aadar kara n purusha sarkhe raha, tumcha peksha chakke tari bare",1.0,-1.0,0.0
2021-04-12 18:25:35+00:00,@USER @USER Te tar swataha ek corona peksha motha virus ahet,1.0,-1.0,0.0
2012-10-24 07:48:26+00:00,@USER sly nahi! Inspired :-P Lakshat aala mala tevha :-P,0.0,1.0,0.0
2014-08-01 17:50:21+00:00,@USER @USER by stating this do he support outsider insider theory? wagle laaj watli pahije!,1.0,-1.0,0.0
2016-12-15 05:25:52+00:00,"@USER @USER ghata motha, tyachi aukat 0 ahe, shivaay film bakwas hoti mhnun pitali bs",1.0,-1.0,1.0
2017-02-07 06:18:56+00:00,@USER @USER Website war nahi ka option ? Office chi bandwidth changli ahe 3g peksha,0.0,1.0,0.0
2012-09-25 11:23:38+00:00,la Oskar milalech pahije. Record number of movies madhun chori keli mhanun... kay akkal gahan takali kay?,1.0,-1.0,0.0
2021-07-19 14:27:48+00:00,"@USER Nakka yeu amchya mumbait,, we dont want useless people like you in mumbai,,",1.0,-1.0,0.0
2012-01-10 11:27:00+00:00,@USER It happens.. Tula koni judge kele ka lagech?,0.0,0.0,0.0
2022-06-29 08:06:26+00:00,@USER @USER @USER @USER Saheb Mamta Banarjee cha Kay role..tyana ka manun tag kelay..??Bagladeshi Maharashtrat pahije ka dhudhus galayla?,1.0,-1.0,0.0
2010-11-29 17:58:38+00:00,@USER Yep! tu extra lens ghetli?? :D,0.0,0.0,0.0
2020-04-29 08:37:39+00:00,@USER @USER Amit has twitted mhanje padnar,0.0,0.0,0.0
2021-06-25 15:28:03+00:00,"@USER Aho saheb tey Vij billach bola , gyan naka deu , amhala mahit aahe tumhi kase Aarakshan kotya madhun mantri zhalat saheb",1.0,-1.0,0.0
2013-03-26 06:26:32+00:00,@USER man made drought mhanje ? drought nahiye asse mhantaat ?,0.0,0.0,0.0
2020-06-27 08:45:25+00:00,@USER @USER Mi website sangtoy Netflix nhi,0.0,0.0,0.0
2017-07-17 17:40:49+00:00,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Ayushyat kadhi evdha khush me nai zalo,0.0,1.0,0.0
2010-05-06 05:20:53+00:00,@USER Finally amhi amchya devashi bolu shakto ani tyane dilela reply dekhil baghu shakto..... thank u very much sir....,0.0,1.0,0.0
2022-04-05 05:54:11+00:00,@USER Eka sabhe ni itki fatli aahe tar Municipal election lagtil tevha Kay hoil tond lapun ghari basava lagel vata Mamu ani company la.,1.0,-1.0,0.0
2013-04-11 14:03:37+00:00,Aaamhi party karayla nehmi taiyyarach asto pan tula sahan karayla kadhich nasto-Pune supporters to Ravi Shastri,0.0,1.0,0.0
2020-11-24 18:04:18+00:00,"Paad padale tumche Grammys, english asa mhanun nominate jala nalyar kai vodhle karuna tumi. Bakwas.",1.0,-1.0,0.0
2013-05-02 13:14:41+00:00,"""Zapatlela 2"" chya DHAMAKEDAAR naveen trailer madhye tumcha sarvaat avadta scene kondta? Watch it here: &amp; RT",0.0,1.0,0.0
2012-09-29 11:19:11+00:00,Ganpati bappa moraya ...... Pudcha varshi lavkar ya .....,0.0,1.0,0.0
2012-12-06 16:00:22+00:00,@USER He mhnaje swatha paper dyache ani swtahach check karyche...chyla hynchya....he as maharashtrat hot...,1.0,-1.0,1.0
2019-11-13 06:20:02+00:00,@USER Tumhi panvti ahai Rao kharach jikde Jata tikde kahi tari hota,0.0,-1.0,0.0
2021-05-28 10:23:14+00:00,@USER Manje tumhala changl samjlel distay ki sarkar kahi 2024 paryant padnar nahi,0.0,1.0,0.0
2013-05-04 07:02:30+00:00,@USER sir tumcha shikshnachya aaicha gho theatrela baghtaveli char vela radlo.,0.0,-1.0,0.0
2020-09-16 07:00:37+00:00,Thank you so much pritam bhau  Bus tumcha sath rahu dya ,0.0,1.0,0.0
2011-11-26 17:10:15+00:00,Mumbai dahashatwdi hallyat jakhmi zalelya lokanna sarkar madat karat nahi he kiti nalayak sarkar ahe!! @USER @USER,1.0,-1.0,1.0
2011-07-14 08:15:10+00:00,@USER how r u man. Colg suru zhala. Hw r al d bastards at yash,1.0,-1.0,1.0
2012-09-08 07:36:56+00:00,"@USER barobar te, aata tumhi maharashtrache mhanu tumhala samazta te.... fokat dokyachi bhajji nako aaplyala.",1.0,-1.0,0.0
2012-07-07 18:48:06+00:00,@USER twitter msg karanya peksha cell var kela asata tar bar zal ast..,0.0,0.0,0.0
2013-01-04 11:36:27+00:00,"@USER dev pavla mhanaycha tar tula :-P kadhi tari tckt buk karnaryancha thik ahe, mala tar evry week buk ...",0.0,1.0,0.0
2020-09-10 06:51:47+00:00,@USER Patil..tumhi Marathyancha heet vikatat Pawarala. Laj vatali pahije,1.0,-1.0,0.0
2022-03-27 20:01:46+00:00,@USER @USER tumhi maharashtra madhi tiknyachya laykiche nahit nigun java lavkar,1.0,-1.0,0.0
2013-02-16 05:35:19+00:00,@USER Ajji its a very big pleasure for me to follow u... Mi pahile nahi tumhala pan mi tumchi gaani aiklit..Tumhala maza namaskar.,0.0,1.0,0.0
2021-04-12 13:24:13+00:00,@USER @USER Ek ati hushar tumhich,1.0,-1.0,0.0
2022-07-20 12:18:58+00:00,@USER @USER Dandiya chya kathya ka thevle ahet tikde?,0.0,0.0,0.0
2010-11-05 12:28:13+00:00,maay cha pudit lavda tumcha,1.0,-1.0,1.0
2012-11-17 06:12:03+00:00,Thandi thandi pune madhe...,0.0,0.0,0.0
2020-05-28 11:05:52+00:00,@USER @USER @USER Shivsene cha pathimba hota mhanun zale hote he visaru naye  ata pathimba kadhun ghetla na mg baslet gharat ,1.0,-1.0,0.0
2022-06-26 04:53:58+00:00,@USER Chuk tyapolice officer chi ahe lok tr ahetch haramkhor yanna phashi jhali pahije,1.0,-1.0,1.0
2011-06-11 15:22:15+00:00,"@USER tumhala government ne changlach vikat ghetla! baba ramdev baddal vait na mhanta, uposhan coverch karaycha nahi.",1.0,-1.0,0.0
2022-01-02 04:17:44+00:00,@USER @USER Bagha tumchya bapane jatra bharavli aahe aata tondat dahi jama jhali ka?,1.0,-1.0,0.0
2020-04-03 16:03:17+00:00,"@USER @USER @USER Hyava mhanav napakstanat ja ani divasbhar kara he, konihi bolnar nhi ",0.0,-1.0,0.0
2022-04-11 09:41:02+00:00,@USER Tumhi bhonge lava ani kadha... Karan tumcha bhonga dusryachya script war waajto,1.0,-1.0,0.0
2011-05-21 03:45:18+00:00,LoKasatta...Shiwaji Parkat aaushya ghalavane mhanaje...Marathibaddal watel te lihine nahi O sanga jara tumchya Arun KaKatKarana...,1.0,-1.0,0.0
2020-04-03 20:50:35+00:00,@USER Tu gap re... fakt election chi wat pahtoy.. tumhi janmat khadhyat ghalun sattet aalat.. pan maharashtra tumhala khadhyat ghalnar...,1.0,-1.0,0.0
2014-06-14 23:10:41+00:00,@USER hAhahaha...Kay zhala? Super Mario!,0.0,1.0,0.0
2018-07-21 11:21:18+00:00,USER Nahi bua mi dukkar nahi tumchya sarkhe,1.0,-1.0,0.0
2011-08-20 18:30:14+00:00,@USER talya talya...asach changli phut takaycha praytn kara??? tumcha sarkhe marathi kadhi sudharnar nahit...,1.0,-1.0,0.0
2022-05-08 12:50:23+00:00,@USER movie aala ki hyana marathi lok pahije. baki he hindi chya mage,1.0,-1.0,0.0
2012-12-24 15:56:54+00:00,@USER @USER n evdha kay zala mi kahi diwas online nai ale tar.. why is your ass on fire?,1.0,-1.0,1.0
2014-06-23 06:01:54+00:00,"Overheard on Facebook - ""Zameen vikli baapachi, Motorcycle ghetli apache""",0.0,0.0,0.0
2010-05-06 09:48:09+00:00,@USER tumhi joint zalya baddal tumchya mulanche abhari aahot,0.0,1.0,0.0
2013-01-29 15:32:08+00:00,@USER Are punyat hoto.... Kamanimitta... Ani netpack pan sampala hota...,0.0,0.0,0.0
2012-12-29 03:03:34+00:00,@USER Deto na bhai.. Twitter warach pahije ka?,0.0,0.0,0.0
2020-09-17 03:37:40+00:00,@USER @USER @USER Kangna chi layki ata kutrya chya ghani peksha hi vaet jhaleli ahe. Tila fkt ata bjp madhech jaga ahe.,1.0,-1.0,1.0
2012-08-11 09:47:16+00:00,@USER aatta majha vishay navhata... jevha yeil tevha me baghnar ch ahe... @USER,0.0,-1.0,0.0
2010-08-07 06:00:01+00:00,"@USER oye ata yeil,bag asa search kar jaga sodun, dhruv sai shinde musta yeud lih",0.0,1.0,0.0
2022-08-07 16:52:17+00:00,@USER @USER Swatacha baap mahit nahi ase bhakt modi la j aaple baap manat hai aai la vicharla ka?,1.0,-1.0,0.0
2019-06-18 23:12:51+00:00,@USER @USER Fakt marathith type karun koni tyachya pandit hot nahi.. jevha shanpana shikavata tevha purnapane shikva.. ardhvat nahi...,1.0,-1.0,0.0
2022-03-13 12:43:20+00:00,@USER @USER  Hota navhta naav pan maatit milavla!,0.0,-1.0,0.0
2010-04-27 18:47:08+00:00,RT @USER @USER gamdana sitda sada manus.kya chaltore. tumcha koi kam nahi. this is marathi.,1.0,-1.0,0.0
2021-04-03 17:06:03+00:00,@USER @USER Change State ....te ithech rahnar aahet .....khardat .....khardat,1.0,-1.0,0.0
2021-05-03 05:30:20+00:00,@USER What a lodu he is bc maharashtrat kay hotay tyachyashi kahi len den nahi challe hyanchi tyanchi chatayala,1.0,-1.0,1.0
2012-08-16 18:14:23+00:00,@USER sadya aamhi punyat aahot ...!,0.0,0.0,0.0
2022-10-04 02:17:00+00:00,@USER @USER Dili ahe umedwari..ani tyache banner pan lavle ahet bhavi aamdar mhanun. Voting Zale pahije senechya bajune fakt..majja yeil,0.0,1.0,0.0
2015-12-18 11:46:48+00:00,Swachh bharat abhiyana peksha sexy bhabhi la jast pasanti @USER @USER @USER,0.0,0.0,0.0
2013-02-08 09:17:47+00:00,@USER @USER tuzi layaki nahi re amhala kahi bolayachi.,1.0,-1.0,1.0
2022-09-09 06:33:28+00:00,@USER @USER @USER @USER @USER @USER @USER Ganpati Bappa Morya pudhchya Varshi lavkar ya,0.0,1.0,0.0
2012-07-18 15:59:58+00:00,@USER maddy mumbai la kadhi shift zali ?? sangitla pan nahii ....! when r u coming bak???,0.0,1.0,0.0
2011-09-07 17:16:51+00:00,@USER arre maagche panchvees varsha hech kela..me kadhich tikde pushpavrushti miss nahi keliye.. thts y feel nostalgic re :-/,0.0,-1.0,0.0
2023-01-14 18:38:32+00:00,@USER Pratim Tai tu yavar twitter space host kr  Saglya na god bolayla lau,0.0,1.0,0.0
2019-04-04 18:14:27+00:00,"@USER @USER Shekhar, kashala hya faaltu lokanchya nadi lagatos... Day sodun hyanna..",1.0,-1.0,0.0
2022-09-25 07:01:28+00:00,@USER @USER Ye bond paper pr likha jaaye. Mi vahini la call karun vicharl an jar thodusa bhi kahi mala kalal yr vakil saheb tumchya var mukadma,0.0,-1.0,0.0
2022-06-30 10:09:19+00:00,@USER Tablets chalu theva tai .. lavkar barya hoshyal. Ithe so called marathi manusach (Shinde) Maharasthra chi Martoy .,1.0,-1.0,0.0
2020-05-14 20:28:57+00:00,@USER evdha tar chalta yaar Efforts is imp ,0.0,1.0,0.0
2012-10-27 06:01:29+00:00,@USER mhanje? Explain?!! :p,0.0,0.0,0.0
2020-11-01 17:39:51+00:00,@USER 205 etc la me kadhen ha. Last time 207 gelela tevha kadhayla hava hota. But its not too late. Jail tevha kadhto ha,0.0,-1.0,0.0
2022-11-02 01:42:48+00:00,@USER @USER @USER Mag to tumchya ghari gela ka,0.0,0.0,0.0
2010-12-31 06:52:14+00:00,@USER Hips dont lie by shakkira pahije tyala,0.0,0.0,0.0
2022-02-15 13:09:50+00:00,"@USER Please.,.. Amahala shubhechchha nako exam cancel pahije,.....  Krupya HSC board exam cancel kara.... ",0.0,-1.0,0.0
2010-06-18 08:21:31+00:00,"@USER Me asa aiklay ki tumhala lion disla hota vani chya devi la khup varshan purvi, is tht true? My granny used to tel me this...",0.0,0.0,0.0
2012-11-22 14:12:47+00:00,"Twitter mhanje muthbhar lokanchi "" mi kasa lay shana ahe"" he dhigbhar diDshanya lokanna dakhvinyachi jaga .",1.0,-1.0,0.0
2020-09-04 09:37:16+00:00,@USER He bjp ch official statement aahe ka...aani jar tumhala vatt zopdya todlya pahije ter tass patrakar parishad ghevun declare kara...,1.0,-1.0,0.0
2020-04-29 17:58:49+00:00,@USER Kalaji ghya re banano......Koni nasude pan ek ek Mumbaikar tumchya pathishi aahe....lavkar bara ho.,0.0,1.0,0.0
2022-04-05 17:15:13+00:00,@USER Kadak asa ch nadla pahije gujratya na,1.0,-1.0,0.0
2013-12-19 16:53:23+00:00,@USER modi mhanje deshachi adhogati... deshache 2 tukde,1.0,-1.0,0.0
2011-12-02 20:00:43+00:00,@USER tumcha marathi jewan malha khub avadtoh... Remember???? M at pune station..,0.0,1.0,0.0
2012-09-18 06:50:04+00:00,@USER ho ata official twitter app vaparato...adhi cybershot vaparaycho tevha prob yaycha...,0.0,0.0,0.0
2021-08-23 06:21:09+00:00,@USER @USER Ho jasi aata amhala tumchi laaj vatu lagli aahe.,1.0,-1.0,0.0
2022-12-10 18:37:21+00:00,@USER @USER @USER @USER Asle nete sandas chya takit ghalun hanle pahije tumhi tr fakt shaichi bhasha kartay,1.0,-1.0,1.0
2021-08-12 02:02:43+00:00,@USER Apan hech karat raha dusrya rajyat navin airport suru jhaley flights suru jhaley ani maharashtrat chipi airport ajun suru nahi,0.0,-1.0,0.0
2021-03-04 13:28:03+00:00,@USER Hooo...karayla ch pahije..he next level ahe...,0.0,1.0,0.0
2017-10-13 08:00:47+00:00,@USER @USER @USER Nashik la paaus aahe ka aaj?,0.0,0.0,0.0
2016-05-31 05:42:08+00:00,"@USER Lata didincha age kya, tyanchi pratima kay. Ase video ani jokes Tuzya Aai ani Aaji var karshil kay. Hey tuzya Aai la avadla Kay.",1.0,-1.0,0.0
2011-04-04 16:31:16+00:00,@USER tumhala pan gudhi paadvyachya manahpurvak shubhechchha.....aurangabad la lavkarach tumhi yaal asi devakade prarthana....,0.0,1.0,0.0
2019-08-17 17:35:47+00:00,@USER @USER game saglyanchach expose jhalay. Sagalech contestant worst and worst ever aahet.,0.0,-1.0,0.0
2020-05-23 03:26:00+00:00,@USER Are tumhi loka evdhe confused ahat ki tumhala kai pahije tech mahit nahi. Tuhmala fakta bomlaicha ahe bas,1.0,-1.0,0.0
2012-12-09 14:50:30+00:00,Ha RVP saala MC Arsenal sobat kadhi evdha changla khella nahi @USER @USER,1.0,-1.0,1.0
2020-03-24 13:56:34+00:00,@USER Chinese vishyi bolaych mhanje aata tondat shivi yetech,0.0,-1.0,0.0
2013-03-15 14:30:32+00:00,@USER Kadhihi petrol na bharanarya lokanna kay kalanar 2Rs cha mahatva.. Ani Party karanyasathi fakt reason hava asat amhala..,1.0,-1.0,0.0
2012-11-21 03:07:20+00:00,What d hell...... konala mahit nai kai nai ani fashi dili pan??? Gruhmantryala achanak zatka lagla ki kai?? Ki sakshatkar zala??,1.0,-1.0,0.0
2016-11-21 07:09:54+00:00,gondhal ghalnaryansathi jejuri gadavar khas adhiveshan bharavle pahije,0.0,0.0,0.0
2022-10-09 02:11:51+00:00,@USER Amey tumchya ka porat dukhte,0.0,-1.0,0.0
2022-09-14 18:02:27+00:00,@USER same mala papa'ni nakki bowl out kai hota te pahila sangitla,0.0,1.0,0.0
2019-11-25 15:11:54+00:00,@USER @USER Vidhansabhecha rasta visarle vatta sanjay Shet tumhi Hyatt cha nivadnuk aahe ka tikde shapat ghetae,0.0,-1.0,0.0
2012-09-17 15:08:32+00:00,Juventus ne Chelsea ji aai zhavli pahije.. Chelsea ni daha raandana zhavla tar mothe zhale jhatu @USER @USER,1.0,-1.0,1.0
2012-11-05 04:27:17+00:00,1 vaga hudhi online???kay karu lagech..,0.0,0.0,0.0
2022-10-11 10:30:12+00:00,@USER Saheb sarkar tumcha ahe.karun dakhava.hidutva prove kara,0.0,0.0,0.0
2020-06-27 10:45:11+00:00,@USER Karan Mumbai Pune ya shahranna fakt paisa kamavine ya drustine ch vichar kela jato aahe !,1.0,-1.0,0.0
2011-11-24 04:38:48+00:00,@USER yayy :) Punyala ala ki nakki bhetnar me tula :D,0.0,1.0,0.0
2022-10-10 10:46:20+00:00,@USER @USER @USER Changli goshta ahe tu pudhe ahes..tasach ekach party ne hinducha theka nay ghetla,0.0,1.0,0.0
2019-10-19 09:25:15+00:00,@USER @USER @USER Aale aale wagle aale....aplya maalkala khush karayala ....,1.0,-1.0,0.0
2021-11-09 18:04:33+00:00,"@USER @USER @USER @USER Mahiti gheun nahi bolnar te, tas jar tyanni kela tar lokanchi dishabhul karta yenar nahi tyanna!",1.0,-1.0,0.0
2011-02-07 11:49:32+00:00,@USER zaude mhanje kaay pagal! :P,1.0,-1.0,0.0
2012-11-22 04:38:18+00:00,@USER suprabhat.. tumcha divas aanandi jao..,0.0,1.0,0.0
2012-07-19 18:35:00+00:00,@USER haste kay khara sangtoy...,0.0,1.0,0.0
2009-08-20 13:47:39+00:00,Solapurat pan Swine Flu alay ... 5 lokanna zala ..,0.0,-1.0,0.0
2020-04-04 16:29:21+00:00,@USER @USER @USER @USER @USER Sir karyavahi karyay cha pahije,0.0,-1.0,0.0
2017-08-14 03:05:44+00:00,"@USER Arey madarchoda, itka vait watla tar jaa Ani maddad Kar tyanchi. Ikde basun khurchi kashala garam kartos bhadhya",1.0,-1.0,1.0
2021-10-16 19:10:40+00:00,@USER Tu sangitla ahes ki jayla  Jayenga apun,0.0,0.0,0.0
2018-07-18 17:09:13+00:00,@USER Khotardi bai? tumhala tar ti kallich nahi ani kalnarahi nahi kitihi varshaat,1.0,-1.0,0.0
2020-01-04 13:11:38+00:00,@USER jyala akkal nahiye to asa murkha pan karel mhanje satta asun upabhog nahi karta yet tar yancha sarkhe hushar hech kay bolnar ajun,1.0,-1.0,0.0
2013-05-01 14:43:48+00:00,@USER tumhala suddha sir,0.0,0.0,0.0
2015-08-23 04:54:42+00:00,@USER wagle Ni shave kela mhanje?? ,0.0,0.0,0.0
2012-05-09 08:29:00+00:00,@USER hynachya aai bahini chi koni vaajvel tevha akaal yeyil..,1.0,-1.0,1.0
2015-06-20 07:03:13+00:00,@USER ghari lavkar yet ja :D,0.0,0.0,0.0
2014-01-12 04:47:43+00:00,Dafuq is this Maharashtra vs Mumbai in ranji trophy? Sanyukta zalach pahije,0.0,-1.0,0.0
2013-03-18 10:57:12+00:00,@USER Atleast samnya mansala tara samjlaa pahije..tyanche follower pan ase kase tyane vichar karava aaplya gharat 2nda pani yeta ka?,0.0,-1.0,0.0
2013-01-13 10:30:02+00:00,Yukk... pukes RT @USER @USER @USER ti ek chyayla mala kadhich nahi avadli.... Tichyapeksha sonakshi bari....,0.0,-1.0,1.0
2011-10-19 15:55:17+00:00,@USER mala annapoorna answer la correct sangitla..:P yups kahi tari prob aahe.. neways if @USER wins i will b happy,0.0,1.0,0.0
2022-04-02 15:38:02+00:00,@USER Hyanchi ichha pure kare paryant Maharashtra chi vat lavnar,1.0,-1.0,0.0
2013-05-24 11:24:41+00:00,@USER will walk naked foot till sidhivinayak...ganpati bapa morya..htc1 ithe lavkar ya :P,0.0,1.0,0.0
2022-12-01 01:45:03+00:00,@USER Barobar aahe tai tumcha.....,0.0,1.0,0.0
2012-05-11 04:14:29+00:00,he gay hari chaha anni gapp bas “@USER Coffeeee pahije!”,1.0,-1.0,0.0
2015-10-07 19:58:51+00:00,@USER kasab la sodun aadhe tula fasa ver latkvayla have. tuza sarkhe deshdhohi mandale isi peksha ghatk,1.0,-1.0,1.0
2021-03-05 14:15:23+00:00,@USER Phone bajula thevayla pahije mag instead of tweeting,0.0,0.0,0.0
2021-07-29 12:11:17+00:00,@USER Kahi garaj nahiye. Nashik Airport changla naav ahe. Politicians are stupid in Nashik.,1.0,-1.0,0.0
2020-04-03 07:45:44+00:00,@USER @USER @USER @USER @USER Ata nahi dang jalaychi chatukar...thamb jara time ahe ...evdha utaveel naka hou,1.0,-1.0,1.0
2017-01-25 06:47:43+00:00,@USER @USER @USER Dhanyavad parat tond ghalu naka nako tikde,1.0,-1.0,0.0
2015-04-23 17:34:53+00:00,@USER ani dupari jevan pan milat nahi modinmule...arthat shetkaryanna...mhanun atmhattya chalalyat.,0.0,-1.0,0.0
2017-03-27 04:40:19+00:00,@USER @USER nako. Congress mhanje budat jahaj,1.0,-1.0,0.0
2023-02-11 03:47:42+00:00,@USER @USER @USER hindu sanatn dharma kai jala tumche malik tumchi j marat aahe atta kai muslim aamche pirvaj hote sangun modi tar sutla tumcha kai,1.0,-1.0,0.0
2022-09-01 15:10:16+00:00,@USER @USER Are tumcha gaddar saheb MNS chief raj la bhetyala gelela ...tyacha sobat jaun bolaycha na..,1.0,-1.0,0.0
2012-01-11 14:32:48+00:00,Mere ko Leg piece pahije mhanje pahije @USER,0.0,0.0,0.0
2023-01-19 08:49:25+00:00,"@USER @USER To chin cya Nadal lagal mule ahe ,Nepal ani Pak yat farak mahit nahi vatta aplyala",1.0,-1.0,0.0
2012-11-18 08:29:49+00:00,@USER 1992 madhey kay tuza bap ladhala hota kay?? Tula laj vatali pahije sahebana bhitra mhannyachi..,1.0,-1.0,0.0
2010-09-13 11:07:26+00:00,@USER coffee break madhe coffee ghetla..pan twitter break ghelta tu ani twitter var navhtas?? :P :D,0.0,0.0,0.0
2017-02-15 18:32:54+00:00,@USER corruption pan tumhi karnar sagale tumhich kara aamhi only vote karato,1.0,-1.0,0.0
