tweet,label
"  भारतरत्न डॉ. एपीजे अब्दुल कलाम यांनी आपल्याला भारत विश्वगुरु म्हणून आसिन करण्याचे स्वप्न दाखविले. पंतप्रधान मा. नरेंद्र मोदीजी यांच्या नेतृत्वात अतिशय गतीने आपण पुढे वाटचाल करीत आहोत आणि मला विश्वास आहे की, आपले युवा हे स्वप्न निश्चितपणे पूर्ण करतील.
youtu.be/FvDdt9LS9Ug pic.twitter.com/w0KcU2NrRr
",1
"  देशातील एकूण वाचनालयांपैकी 25 टक्के वाचनालय ही महाराष्ट्रात आहेत. मराठीला विपुल ग्रंथसंपदा लाभलेली आहे. मराठी भाषेला अभिजात भाषेचा दर्जा मिळण्यासाठी गेल्या 5 वर्षांत मोठे प्रयत्न झाले. काही न्यायिक अडचणी होत्या. केंद्र सरकारच्या समितीतील 2 पदे रिक्त होती. त्या आता दूर झाल्या आहेत
",1
"  विरोधी पक्षनेता या नात्याने सत्ताधाऱ्यांच्या गोटात काय सुरू आहे याची माहिती ठेवणे माझे काम आहे. मुख्यमंत्र्यांनी शिवस्वराज्य यात्रेला बदनाम केले. त्यामुळे पत्रकारांनी उलट प्रश्न केले. त्या प्रश्नांची उत्तरं मुख्यमंत्र्यांकडे नसल्यानेच मुख्यमंत्री पत्रकार परिषद रद्द करत आहे. pic.twitter.com/sI3eLn4oe8
",-1
"  युवकांच्या जाहीरनाम्यातील एक वचन ... 

१. महापरीक्षा पोर्टल रद्द करु. 

२. सरकार स्थापन झाल्यापासून १०० दिवसात सरकारी रिक्त १,९१,००० जागांची भरती करु.
 
३. सर्व स्पर्धा परीक्षांची परीक्षा फी, सर्वांसाठी निःशुल्क करु. pic.twitter.com/6s0utJWbbD
",1
"  ६६वा राष्ट्रीय पुरस्कार २०१९, मराठी चित्रपटसृष्टी आपल्या कर्तृत्वाने झळकते आहे. 'भोंगा' या चित्रपटाची 'सर्वोत्कृष्ट मराठी चित्रपट' या सन्मानासाठी निवड झाल्याबद्दल हार्दिक अभिनंदन! हा सन्मान मराठी चित्रपट जगताच्या संपन्न वारश्याचे व मराठी कलावंतांच्या उत्तुंग प्रतिभेचे द्योतक आहे.
",1
"  आज, पुण्यात @NCPspeaks, @INCMaharashtra च्या वतीनं आयोजित 'उमेदवार मेळाव्या'ला उपस्थित राहिलो.विधानं जपून करा. वर्तणुकीतून कार्यकर्त्यांत, जनतेत गैरसमज निर्माण होऊन आहेत ती मतं वजा होणार नाहीत,याची खबरदारी बाळगा.आचारसंहितेचा भंग होणार नाही, याची विशेष काळजी घ्या,अशा सूचना केल्या. pic.twitter.com/XrpxeVEhvp
",1
"  महसूल, सार्वजानिक बांधकाम, मदत व पुनर्वसन आणि कृषी व फलोत्पादन विभागातील धोरणात्मक निर्णय, अंमलबजावणी व प्रशासकीय नियंत्रणासाठी माझ्या मंत्री कार्यालयाला ISO मानांकन प्राप्त झाले. या कामगिरीमध्ये मंत्री कार्यालयातील सर्व सहकार्यांचे मोठे योगदान असून, याचे श्रेय मी त्यांना देतो. pic.twitter.com/eKMNCTUIpT
",1
"  निर्भया हत्याकांडातील गुन्हेगारांना फाशीची शिक्षा होण्यासाठी ज्येष्ठ समाजसेवक अण्णा हजारे यांच्या सुरू असलेल्या मौनव्रत आंदोलनाला आज राळेगणसिद्धी येथे अण्णा हजारे यांची भेट घेऊन रिपब्लिकन पक्षाच्या वतीने मी त्यांना पाठिंबा दिला.. pic.twitter.com/iHHrB6TWQy
",1
"  महाराष्ट्राचे माजी मुख्यमंत्री, मराठवाड्याचे भूमिपुत्र, लोकनेते स्व.विलासरावजी देशमुख यांना पुण्यतिथी निमित्त विनम्र अभिवादन! pic.twitter.com/cVbPWr8aS2
",1
"  कोरोना विषाणू संसर्ग प्रतिबंधात्मक उपाययोजनांच्या पार्श्वभूमीवर मुंबईतील एमएमआरडीए मैदानात अलगीकरणाची (क्वारंटाईन) सुविधा उपलब्ध करण्यात येत आहे. आज राज्याचे सार्वजनिक आरोग्य मंत्री @rajeshtope11 यांच्यासह येथे भेट दिली व तिथल्या क्वारंटाईन सुविधेचा व परिस्थितीचा आढावा घेतला. pic.twitter.com/k2zC7Eu1cg
",1
"  महाराष्ट्राचे माजी मुख्यमंत्री आणि  विधानसभेतील विरोधी पक्षनेते देवेंद्र फडणवीस यांच्या निवासस्थानी गणेशोत्सवानिमित्त आज भेट दिली. यावेळी बिहार राज्याच्या आगामी विधानसभा निवडणुकीसाठी देवेंद्र फडणवीस यांची भाजपने पक्ष प्रभारी म्हणून महत्वपूर्ण जबाबदारी दिल्याबद्दल अभिनंदन केले. pic.twitter.com/ErzO6W5vrj
",1
"  डॉ. बाबासाहेबांचे अप्रकाशित साहित्य जनतेसमोर आणण्यात राजा ढाले यांचे मोठे योगदान होते. राजा ढाले यांच्या निधनाने आंबेडकरी चळवळीची मोठी हानी झाली आहे. आज ते आपल्यात नसले तरी त्यांचे विचार आंबेडकरी जनतेला सतत मार्गदर्शक राहतील.
",1
"  शिवसेनेचे कार्याध्यक्ष श्री उद्धव ठाकरेजी यांनी मुख्यमंत्रीपदाची आज शपथ घेतली. त्याप्रसंगी उपस्थित होतो.
त्यांचे अभिनंदन आणि भावी वाटचालीसाठी शुभेच्छा! @OfficeofUT @uddhavthackeray
",1
"  रंग आनंदाचे
रंग उत्साहाचे
रंग नवसृजनाचे
रंग सर्वकल्याणाचे...

प्रत्येकाच्या जीवनात रंगांचे हे पर्व नवचैतन्य घेऊन येवो!
धूलिवंदनाच्या खूप खूप शुभेच्छा !

#HappyHoli #festivalofcolours pic.twitter.com/uWTKKmzF5n
",1
"  मराठवाडा पदवीधर मतदारसंघाचे आमदार, जेष्ठ बंधू सतीशभाऊ चव्हाण यांना वाढदिवसाच्या हार्दिक शुभेच्छा! @satishchavan55 pic.twitter.com/9f4gtQf9Iq
",1
"  लोकमत समूहाचा ""महाराष्ट्रीयन ऑफ द ईयर"" हा पुरस्कार मिळाल्याबद्दल संगमनेर तालुक्यातील सर्व ज्येष्ठ नेत्यांच्या वतीने माझा सत्कार करण्यात आला.
तिर्थरुप स्व. भाऊसाहेबांच्या ( दादा)  सर्व सहकाऱ्यांकडून मिळणारा हा सन्मान हीच माझ्यासाठी खरी शाब्बासकी आहे. pic.twitter.com/qtx996CHdn
",1
" #युवाशक्ती चे प्रेरणास्थान, #युगपुरुष "" #स्वामी_विवेकानंद "" यांना जयंतीनिमित्त माझा सविनय प्रणाम.

#राष्ट्रीय_युवा_दिन #युवादिन #YouthDay pic.twitter.com/u7IlqCY0xV
",1
"  माझ्यावर, राष्ट्रवादी काँग्रेसवर, पवार कुटुंबावर प्रेम करणाऱ्या असंख्य कार्यकर्त्यांच्या, सहकाऱ्यांच्या, पाठिराख्यांच्या, हितचिंतकांच्या, राज्यातील तमाम जनतेच्या शुभेच्छा माझ्यासाठी निश्चितंच खूप मोलाच्या आहेत.
",1
"  थोर समाजसुधारक, शैक्षणिक क्रांतीचे जनक क्रांतिसूर्य महात्मा जोतिबा फुले यांना जयंतीदिनी कोटी कोटी नमन ! pic.twitter.com/IbF0DiWQLo
",1
"  भारताचे पहिले पंतप्रधान पंडित नेहरू एक स्वातंत्र्यसैनिकच नव्हे तर  मोठे देशभक्तही होते.त्यांचे विचार आणि धोरणं काळाच्या पटलावर अजरामर आहेत.प्रचंड अस्थिर परिस्थितीतून देशाला स्थिर राजवट देण्यामागे त्यांचा सिंहाचा वाटा आहे.पंडितजींना विनम्र अभिवादन! बालदिनाच्या मनपूर्वक शुभेच्छा ! pic.twitter.com/SXKCAScwMZ
",1
"  सेवा
संघटन
समर्पण
कोरोना काळात आजही सेवा करीत असलेल्या नागपूर भाजपाच्या संपूर्ण टीमचा मला अभिमान आहे ! 
@PravinDatke @BJP4Nagpur
youtu.be/F2NGQplap4g
",1
"  किशोरीताई भावप्रधान गायिका होत्या.
गीत किंवा भजन, श्रोत्यांना त्यांनी श्रवणानंदच दिला.
येथेच न थांबता संगीतावरील ग्रंथही त्यांनी लिहिला.
",1
"  फारच सुरेख
",1
"  विधिमंडळाच्या वि. स. पागे संसदीय प्रशिक्षण केंद्रातर्फे डॉ. शंकरराव चव्हाण, यशवंतराव मोहिते, राजारामबापू पाटील, डॉ. रफिक झकेरिया यांच्या जन्मशताब्दी संस्मरण कार्यक्रमात राज्याच्या जडणघडणीत मोठं योगदान दिलेल्या या व्यक्तिमत्वांच्या आठवणींना उजाळा दिला.
bit.ly/2vP1M17
",1
"  बारामतीच्या जागेवरही युतीचाच उमेदवार विजयी होणार!
#FirEkBaarModiSarkar
#BJPShivsena
@BJP4Maharashtra @ShivSena @Dev_Fadnavis @AUThackeray @raosahebdanve pic.twitter.com/uahG2kaZW2
",1
"  २०२२ साली काँग्रेसच्या नव्या नेतृत्वाची फळी दिसेल mymahanagar.com/mumbai/the-new…
",1
"  सर्वांना मकरसंक्रांतीच्या हार्दिक शुभेच्छा !! pic.twitter.com/fsqD7s2XkI
",1
"  अहिराणी भाषेत आपल्या निसर्गदत्त काव्य प्रतिभेच्या माध्यमातून, जीवनाचं साधं सोपं तत्त्वज्ञान मांडणाऱ्या 'कवयित्री' बहिणाबाई चौधरी यांना पुण्यतिथीनिमित्त भावपूर्ण आदरांजली! pic.twitter.com/q50iWCkj1P
",1
"  भारताचे लोहपुरुष भारतरत्न सरदार वल्लभभाई पटेल यांच्या जयंतीनिमित्त विनम्र अभिवादन!!!

राष्ट्रीय एकता दिनाच्या सर्वांना खूप खूप शुभेच्छा!
#SardarVallabhbhaiPatel pic.twitter.com/9F8dy5Jhgq
",1
"  ज्येष्ठा गौरी पूजनाच्या हार्दिक शुभेच्छा. pic.twitter.com/kdeCrLJYVE
",1
"  भारतीय स्वातंत्र्य दिन चिरायू होवो!
'देशाला स्वातंत्र्य मिळवून देण्यासाठी सर्वस्वाचा त्याग करणाऱ्या स्वातंत्र्यसैनिक, क्रांतिकारक, देशभक्तांना विनम्र अभिवादन'..!
स्वातंत्र्य दिनाच्या हार्दिक शुभेच्छा.
#स्वातंत्र्यदिन
#IndependenceDay pic.twitter.com/E63mjGAgD7
",1
"  सन्माननीय राज्यसभा सदस्य @PChidambaram_IN यांनी आपल्या खासदार निधीतून #CoronaInMaharashtra मुळे निर्माण झालेल्या आपत्तीजनक परिस्थितीचा सामना करण्यासाठी ₹ १ कोटीचा निधी मुख्यमंत्री सहाय्यता निधीकरिता देण्याचा स्वागतार्ह निर्णय घेतला आहे. @OfficeofUT
",1
"  संनियंत्रण कक्ष,राष्ट्रीय शाश्वत शेती अभियान,समृध्द शेती,मागेल त्याला शेततळे,प्रधानमंत्री कृषी सिंचन योजना,एकात्मिक फलोत्पादन विकास अभियान,राष्ट्रीय कृषी विकास योजना, खरीप-रब्बी पीक कर्जवाटप,विंधन विहीर दुरूस्ती,गोपीनाथ मुंडे शेतकरी अपघात विमा योजना इत्यादीचा सविस्तर आढावा घेतला.
",1
"  चला आपण सारे मिळून महाराष्ट्राला, राष्ट्राला परमवैभवाकडे नेण्यासाठी एकजुटीने प्रयत्न करू या ! 

#MaharashtraAssemblyPolls
",1
"  धर्मा पाटील यांच्या निधनाची बातमी अत्यंत दु:खद आहे. सदरील शेतकऱ्याचं निधन हे सरकारच्या कार्यक्षमतेवर प्रश्न निर्माण करणारे आहे, त्यांना भावपुर्ण श्रद्धांजली. @B_B_Thorat pic.twitter.com/w8iGmIoJMw
",-1
"  अक्षय तृतीयेच्या सर्वांना हार्दिक शुभेच्छा!
#AkshayaTritiya pic.twitter.com/rnHEVgkt6E
",1
"  सध्याच्या अनिश्चिततेच्या काळात अनेक अडचणींचा सामना करीत बारावीचा निकाल जाहीर करणाऱ्या महाराष्ट्र राज्य उच्च माध्य.परीक्षा मंडळाचे अधिकारी, निकाल प्रक्रियेत सक्रीय सहभाग असणारे परीक्षक, नियामक, शिक्षण विभागातील सर्व संबंधित यांचे मनापासून अभिनंदन!! तुमच्या अथक प्रयत्नांचे कौतुक!
",1
"  दुष्काळाची झळ किती भीषण असते हे बीडला वेगळे सांगायची गरज नाही. म्हणूनच यावर्षीही दुष्काळाचे गांभीर्य लक्षात घेता साध्या पद्धतीने वाढदिवस साजरा केला. माझ्या कार्यकर्त्यांचेही आभार! ज्यांनी रक्तदान शिबीर, वह्या वाटप असे विविध लोकोपयोगी कार्यक्रम घेत माझा वाढदिवस साजरा केला. pic.twitter.com/fDeURR2C4D
",1
"  महान क्रांतिकारक शहीद_भगतसिंग
यांची आज जयंती
त्यानिमित्त त्यांच्या स्मृतीस विनम्र अभिवादन! pic.twitter.com/p2K6xkcQpd
",1
"  आज युरोपमध्ये बिटापासून साखर निर्माण केली जाते. आपल्या देशात असे उत्पादन घेण्याचा प्रयत्न आपण करत आहोत. याचा फायदा शेतकऱ्यांना होईल. बीट हे सहा महिन्यांचे पीक आहे व त्यात साखरेचे प्रमाणही जास्त असते. याबाबतचा अभ्यास सुरू आहे, लवकरच त्यावर मार्ग निघेल. pic.twitter.com/sR7p5WoS9w
",1
"  राज्य शासन दुष्काळग्रस्तांच्या पाठीशी pic.twitter.com/dT9Oro9984
",1
"  परिवर्तन यात्रेच्या तिसरा टप्प्यातील पाचव्या दिवसाची शेवटची  सभा जेऊर येथे झाली. या विराट सभेचा साक्षीदार होण्याची संधी मिळाली. तुमच्या सर्वांच्या विश्वासानं मी परिवर्तनाचा साक्षीदारसुद्धा होणार हे निश्चित.

#परिवर्तनयात्रा #परिवर्तनपर्व #जेऊर
@NCPspeaks pic.twitter.com/rffph9SuZ4
",1
"  अक्षय तृतीयेच्या आपल्या सर्वांना हार्दिक शुभेच्छा
",1
"  महिलांवरील अत्याचार, विनयभंग आणि हत्या यांसारख्या प्रकरणांवरील कायदेशीर कारवाई प्रक्रिया अल्पावधीतच कशी पूर्ण होईल आणि पीडितेला न्याय देता येईल, या अनुषंगानं राज्य सरकार प्रयत्नशील आहे. या दृष्टिकोनातून जलद निर्णय प्रक्रियेसाठी देश पातळीवरही गांभीर्यानं विचार झाला पाहिजे.
",1
"  राष्ट्रपती असताना ताईंनी शेतीप्रश्नी राष्ट्रपती भवनात शेतकऱ्यांची बैठक बोलावली. राष्ट्रपती भवनात आतापर्यंत काळ्या आईशी इमान राखणाऱ्यांना कधी निमंत्रण मिळालं नव्हते. ते प्रतिभाताईंनी दिलं आणि नुसतं दिलं नाही तर प्रश्न समजून घेतले आणि प्रश्नांची सोडवणूक करण्यासाठी निर्देश दिले. pic.twitter.com/TRV9M9iUNa
",1
"  महाराष्ट्र हे भारतातलं असं एकमेव राज्य आहे. ज्याच्या नावात ' राष्ट्र ' हा शब्द आहे. 
ही राष्ट्र भावना केवळ नावातल्या अक्षरातच नाही. तर महाराष्ट्राच्या जनमानसात खोलवर रुजलेली आहे.
महाराष्ट्र दिनाच्या व कामगार दिनाच्या सर्व नागरिकांना हार्दिक शुभेच्छा।।
जय हिंद, जय महाराष्ट्र!! pic.twitter.com/7NDWPIWGCR
",1
"  थोर समाजसुधारक, क्रांतीसूर्य महात्मा ज्योतिबा फुले यांना पुण्यतिथी निमित्त विनम्र अभिवादन! pic.twitter.com/zkkhqoO57C
",1
"  भारतीय जनता पार्टीने कायम अंत्योदयाचा मार्ग स्वीकारला.
गरीब कल्याणातूनच विकासाचा राजमार्ग जातो, याच तत्त्वावर गेली ५वर्ष आपल्या सरकारने काम केले आणि त्या संकल्पाला महाराष्ट्रातील जनतेने दिलेली ही पावती आहे. pic.twitter.com/0PZ8dzeu5r
",1
"  येळकोट येळकोट जय मल्हार pic.twitter.com/ajjczSMY0E
",1
"  आम्ही ठरवले आहे की आता नवी पिढी राजकारणात आणायची आहे. गांधी, नेहरुंच्या विचारांनी हा देश बनला आहे. आपला विदर्भ कधीही घाबरला नव्हता. आता मोदींनाही आम्ही ठणकावून सांगू की तुम्हाला आम्ही घाबरणार नाही. त्यामुळे महाआघाडीच्या उमेदवारांना प्रचंड मताधिक्याने निवडून द्या, असे आवाहन करतो. pic.twitter.com/HZScL07iCJ
",1
"  तळागाळातील जनतेच्या अस्मितेचा हुंकार असणारा हा आजचा विजयदिन.कोरेगाव भीमा येथील रणसंग्रामाचा आठवण करुन देणारा हा दिवस.यानिमित्ताने सर्वांनाच हार्दिक शुभेच्छा व अनामिक विरांना विनम्र अभिवादन. pic.twitter.com/SOibywbLRN
",1
"  भारनियमनमुक्ती आणि टोलमुक्ती दोन्ही घोषणा पाळल्या...
#4YearsOfMahaGovt pic.twitter.com/JIu2JOl69s
",1
"  महाराष्ट्राच्या पहिल्या महिला निवडणूक आयुक्त आणि साहित्यिका नीला सत्यनारायण जी यांच्या निधनाने कर्तव्यदक्ष अधिकारी आणि साहित्यिक व्यक्तिमत्त्व हरपले आहे. त्यांच्या कुटुंबीयांच्या दु:खात मी सहभागी आहे. नीला सत्यनारायण यांना विनम्र श्रद्धांजली!
",-1
"  रयत शिक्षण संस्थेच्या हडपसर येथील एस. एम. जोशी महाविद्यालयामध्ये सेंटर फॉर इनोव्हेशन अॅण्ड इन्क्युबेशन केंद्राचे उद्घाटन झाले. त्याचबरोबर इनडोअर स्टेडियम व इतर सुविधांचे देखील आज उद्घाटन झाले. pic.twitter.com/bfWJXpXr05
",1
" @Harshvardhanji यांचे चुलते शंकरराव पाटील अतिशय शिस्तबद्ध होते. हर्षवर्धन पाटील त्यांचा वारसा योग्यरीत्या चालवत आहेत, त्यांचे हे पुस्तक निश्चितच नव्या सदस्यांना प्रेरणा देणारे ठरेल, असा मला विश्वास आहे.

@INCMaharashtra #booklaunch pic.twitter.com/CGYEOwoFsx
",1
"  खूप खूप शुभेच्छा ... विजयी भव ! twitter.com/INCMaharashtra…
",1
"  एक हृदयस्पर्शी उपक्रम... 
अनाथ-वंचित-पीडितांना जगण्याची उमेद निर्माण करणारी आपली व्यवस्था आणि त्यातूनच अनाथ ते स्वनाथ हा प्रवास साकारतो. 
youtu.be/FdnSWPxeW4M
",1
"  जाती व्यवस्था निर्मूलनाचा लढा देऊन कर्मकांडाला विरोध करणारे, समताधिष्ठित समाजाची निर्मिती करणारेे, आद्य समाजसुधारक, थोर तत्वज्ञ, जगतज्योती महात्मा बसवेश्वर यांना जयंतीनिमित्त विनम्र अभिवादन.
#महात्माबसवेश्वर pic.twitter.com/rgwH5ZPIMG
",1
"  जगाला शांततेचा संदेश देणाऱ्या भगवान गौतम बुद्धांचा जन्मदिन जवळपास निम्म्या जगात साजरा केला जातो. यावरून त्यांच्या तत्त्वज्ञानाचा जगावर आजही किती प्रभाव आहे, याची प्रचीती येते. भगवान बुद्धापुढे नतमस्तक होऊ या, त्यांचा अंश होण्याचा प्रयत्न करू या. pic.twitter.com/cKK22ZLMIA
",1
"  धर्मवीर छत्रपती संभाजी महाराजांच्या जयंती निमित्त कोटि कोटिअभिवादन!
#SambhajiMaharaj
",1
"  छत्रपती राजर्षी शाहू महाराज यांच्या जयंती दिनी संसद परिसरातील त्यांच्या पुतळ्यास आज अभिवादन केले.

#ShahuMaharajJayanti pic.twitter.com/vACRYba1Gk
",1
"जर मागासवर्ग आयोगाचा अहवाल सरकारच्या दृष्टीने इतका महत्त्वपूर्ण होता तर २०१५ लाच आयोगाचे गठन का केले नाही?
न्यायालयाने सातत्याने सांगूनही १८ महिने शपथपत्र सादर का केले नाही? 
२ वर्षं कोर्टात मागासवर्ग आयोगाचा सरकारने उल्लेखही का केला नाही?
४२ जणांचे प्राण वाचले नसते का?
",-1
"  २०१९च्या विधानसभा निवडणुकीमध्ये अनेक ठिकाणी @NCPspeaks चे उमेदवार थोड्या फार मतांनी पराभूत झाले. आज, मुंबईत सर्व पराभूत उमेदवारांशी संवाद साधून, त्यांना पराभवानं खचून न जाण्याचा आणि केवळ निवडणुकीपुरतं नव्हे तर, सतत जनतेच्या संपर्कात राहण्याचा सल्ला दिला. pic.twitter.com/qiyTouODBy
",1
"  कोरोनाविरूद्धच्या लढाईत खबरदारीची उपाययोजना म्हणून सार्वजनिक बांधकाम विभागाच्या माध्यमातून राज्यभरात २२,११८ खोल्यांची सज्जता करण्यात आली असून, या ठिकाणी ५५,७०७ खाटांची सोय होऊ शकेल. या ठिकाणी वीज, पाणी अशा सुविधा देखील उपलब्ध असतील.
#FightAgainstCorona #चला_कोरोनाला_हरवुया pic.twitter.com/yNMqe57Wdi
",1
"  ज्येष्ठ नेते आणि माजी मंत्री दादा जाधवराव यांची आज पुरंदर येथील निवासस्थानी सदिच्छा भेट घेतली. pic.twitter.com/iCCOB4Jtla
",1
"  माझे स्नेही आणि @NCPspeaks चे राष्ट्रीय सरचिटणीस, खासदार @SunilTatkare जी यांना वाढदिवसाच्या मनःपूर्वक शुभेच्छा! तुम्ही जनतेची कामं मार्गी लावण्यात सदैव तत्परता दाखवलीत.यापुढे संसदेत जनतेचे प्रश्न तटस्थपणे मांडाल,असा विश्वास आहे. उन्नतीचा आलेख कायम चढता राहो,अशा शुभेच्छा देतो. pic.twitter.com/YaH4BOQZNw
",1
"  'मागेल त्याला शेततळे' योजनेमुळे शेतकऱ्यांना मिळालेला लाभ pic.twitter.com/MQ4NyByASR
",1
"  दुष्काळाने होरपळणार्‍या परळी तालुक्यातील गावांच्या मदतीसाठी @MumbaiNCP धावून आली. दुष्काळग्रस्त गावांमध्ये पाण्याचा साठा करण्यासाठी पाण्याच्या  टाक्यांचे वाटप करण्यात आले. कुलाबा राष्ट्रवादी काँग्रेसच्या पदाधिकार्‍यांचे आभार! सामाजिक बांधिलकी, एकोपा हीच @NCPspeaksची खरी ताकद. pic.twitter.com/qCv0ktZO6s
",1
"  'वसूबारस'नंतर आज धनत्रयोदशी... कुबेराची धनसंपदा आणि धन्वंतरीची आरोग्यसंपदा तुमच्यावर सदैव प्रसन्न राहो. तुम्हा सर्वांना या दिवाळीच्या निमित्ताने समृद्धी आणि निरामय आरोग्याचे दान मिळो ही शुभेच्छा. धनत्रयोदशीच्या मनःपूर्वक शुभेच्छा #धनत्रयोदशी pic.twitter.com/YJyT5zdNro
",1
"  आमचे नेते, मार्गदर्शक, शोषित, पीडितांच्या हक्कांसाठी मोठा संघर्ष करणारे लोकनेते मा. गोपीनाथजी मुंडे यांचे आज पुण्यस्मरण !
त्यांच्या स्मृतिस विनम्र अभिवादन..! pic.twitter.com/Ix2IwVVbfa
",1
"  सीएए हा नागरिकत्व देणारा कायदा. राज्य सरकारने पाठिंबा देण्याची भूमिका घेतली असेल, तर त्याचे स्वागतच!
'झी 24 तास' शी साधलेला संवाद...

youtu.be/RQaWclcYOnE
@zee24taasnews pic.twitter.com/5UMPGe0KI4
",1
"  आपल्याला व आपल्या सर्व कुटुंबीयांना गुढी पाडव्याच्या हार्दिक शुभेच्छा! 
हे नव वर्ष आपल्या सर्वांना सुखाचे समृद्धीचे आनंदाचे आणि आरोग्यदायी जावो हीच ईश्वरचरणी प्रार्थना
",1
"  एनएसयुआय पासून काम करणारा माझा सहकारी, मित्र, महाराष्ट्र प्रदेश युवक कॉंग्रेसचा सरचिटणीस सुमित भोसले (सोलापूर) तसेच माझी सहकारी व युवक काॅंग्रेसची प्रदेश सचिव तथा डाॅक्टर्स विभागाची राज्याची समन्वयक डाॅ.वैष्णवी किराड 
ह्या दोघांनाही वाढदिवसाच्या खूप खूप शुभेच्छा ! pic.twitter.com/8hiO3RYrmN
",1
"  सोशल डिस्टन्सिंगचे पालन करीत, कायदा-सुव्यवस्थेवर कुठलाही ताण न आणता, आपल्या घराच्या अंगणात भाजपा कार्यकर्ते आज राज्यभर जनतेला भेडसावत असलेल्या ज्वलंत प्रश्नांवर शासनाचे लक्ष वेधत आहेत. हे आंदोलन यशस्वी करणार्‍या कार्यकर्त्यांचा मला अभिमान आहे.
 #MaharashtraBachao pic.twitter.com/0pfj6RM4Jr
",1
"  नवीन बागा लावल्यानंतर उत्पन्न लगेच मिळणार नाही. बागायतदारांना उत्पन्न नसेल, तर ते काम करणार्‍यांना वेतन कसे देणार आणि परिणामी कामगारांच्याही आयुष्याचे प्रश्न निर्माण होणार आहेत. 
#NisargaCyclone #konkan pic.twitter.com/ziZ9zXLbWD
",-1
"  संत शिरोमणी श्री.नामदेव महाराज यांना पुण्यतिथीनिमित्त विनम्र अभिवादन! pic.twitter.com/Yrjrjy1Euz
",1
"  जागतिक पर्यावरण दिनाच्या हार्दिक शुभेच्छा...!

#WorldEnvironmentDay pic.twitter.com/fFTXs5Hq4C
",1
"  मुख्यमंत्र्यांच्या निदर्शनास आल्यावर त्यांनी थकित देयके देण्याचे आश्वासित केले. अन्नसुरक्षा कायदा लागू केल्यानंतरही दुष्काळी भागातील जनतेला रेशन कार्डवर अन्नधान्य मिळत नसल्याची तक्रार आहे. दुष्काळात सर्वांनाच सरसकट अत्यल्प दरात धान्य देण्यात यावे ही विनंती मुख्यमंत्र्यांना केली. pic.twitter.com/Grx4IJrtB4
",1
" #दीपावली च्या महाराष्ट्रातील सर्व नागरिकांना हार्दिक शुभेच्छा...!
#HappyDeepavali pic.twitter.com/rDdEePdoPA
",1
"  आज जागतिक दृष्टिदान दिन. एक श्रेष्ठ दान म्हणजे दृष्टिदान. या दानामुळे कोणाच्यातरी आयुष्यात प्रकाश निर्माण होऊ शकतो. चला तर मग दृष्टीदानाचा वसा घेऊया. कोणाचेतरी जीवन प्रकाशमान करूया. pic.twitter.com/i97OH0nRhU
",1
"  मुक्ताईनगरने आजही आपले संकटांवर मात करण्याचे धोरण सोडलेले नाही. या भागातील विकासाचे प्रश्न प्रलंबित आहेत, स्थानिक आमदार चंद्रकांत पाटील यांनी सांगितले की जिल्ह्यात पाणी हा महत्त्वाचा विषय आहे. ही कामे पूर्ण करण्याची तयारी चंद्रकांत पाटील यांनी दाखवली आहे. pic.twitter.com/aJf4QXjZEH
",1
"  भारतीय राज्यघटनेचे शिल्पकार महामानव डॉ. बाबासाहेब आंबेडकर यांच्या जयंती निमित्त विनम्र अभिवादन.
#AmbedkarJayanti
#JaiBhim pic.twitter.com/Ufe6qdqeFy
",1
"  आज, पुण्यात मांजरीमध्ये वसंतदादा शुगर इन्स्टिट्यूटची ४३ वी वार्षिक सर्वसाधारण सभा तसेच आदरणीय @PawarSpeaks आणि मुख्यमंत्री मा. श्री. उद्धव ठाकरे जींच्या उपस्थितीत 'सर्वोत्कृष्ट साखर कारखाना पुरस्कार' वितरण सोहळा पार पडला. यावेळी माझ्यासह महाविकासआघाडीचे अन्य मान्यवर उपस्थित होते. pic.twitter.com/9aXBE1lnN4
",1
"  आदर्श शासनकर्ते छत्रपती शिवाजी महाराज यांना त्रिवार मानाचा मुजरा !

#ShivajiMaharaj
#shivrajyabhishek pic.twitter.com/V96pMO9ODx
",1
"  माहिती-तंत्रज्ञान ते आर्टिफिशियल इंटेलिजन्स...
भारत चॅम्पियनच असेल ! pic.twitter.com/tuEaZ9JZgA
",1
"  येत्या २८ एप्रिल पासून शेतकऱ्यांच्या कर्जमुक्तीसाठी स्वाभिमानी शेतकरी संघटना राज्यभर आंदोलन करेल, शेतकऱ्यांच्या... fb.me/6a0BzlSaQ
",1
"  विश्वगुरू महामानव महात्मा बसवेश्वर यांच्या जयंती निमित्त विनम्र अभिवादन। pic.twitter.com/vEg4dk9JVo
",1
"  हल्लाबोल मोर्चा 
होय २८ जानेवारीला साखर संकुल कार्यालयावर आपल्या न्याय हक्कासाठी हल्लाबोल करायच आहे।
",1
"  सेना-भाजपाने पुरोगामी महाराष्ट्राची वाट लावली आहे. आज @PawarSpeaks साहेबांच्या विचारांची, @AjitPawarSpeaks दादांच्या कार्याची, @DrShingnespeaks साहेब यांनी केलेल्या विकासाची गरज आहे. परिवर्तन घडवायचे असेल तर या भागात @NCPspeaks पार्टीचा खासदार निवडून द्या. #मेहकर #परिवर्तनयात्रा pic.twitter.com/BBlu9DqXHc
",1
