tweet,label
"राजकीय नेत्यांची चुक नाहीच. चुक त्यांचीच जे अजुनही साहेब साहेब करत मेंढरा प्रमाणे आपली मानसिकता जपतात.  “मी कितीही यु टर्न,झेड टर्न घेतले तरी माझे सैनिक माझ्यासोबतच”हे खरंतर अपमान करणारे वाक्य ज्यांना आपली स्तुती वाटते,त्यालोकांनी ह्या अशा घटनांसाठी राजकिय पक्षांना दोष देऊ नये.",0
दे... तो पहिल्याच दिवशी त्यांना कामाला लावतोय 😂,0
ऊद्वेगामागे आरक्षण संपविण्याचा डाव आहे. त्याआडुन संघाची भाषा बोलतात,0
भेळ भत्ता,0
मोदीजी कीती लबाड बोलाल याला काही मर्यादा.आपण जाऊन जर आतंकवाद्यांना मारणार असाल तर लष्कराची आवश्यकताच नाही.कमीत कमी प्रज्ञाजींना तरी शाप देणे साठी सोबत घेवुन जायला पाहीजे होते.,1
लक्ष दे त्यात नाही तर ते नाटक एक दिवशी तुलाच मागात जायच,0
"गुजराती, जैन सोसायट्यांमध्ये घर घेऊ नाही शकत म्हणुन काय झाले आता श्रीनगर मध्ये तर घर घेऊ शकतो.",0
"विकी तुझं मंत्री पद कॅन्सल.. 👍तू वंचित होतास, आहेस आणि राहणार.. 😅",1
"""अल्ला देवे अल्ला दिलावे ।अल्ला दवा अल्ला खिलावे ।अल्ला बगर नही कोये ।अल्ला करे सो ही होये ।। "" म्हणणारे पुरोगामी तुकाराम वेगळे आणि वर कमेंटमध्ये म्लैछ म्हणून धर्माचा बाजार मांडणारे तुम्ही सनातनी वेगळे !",1
"उद्या वाढदिवसाचं स्वप्न, पप्पू च्या.",0
हे फक्त पुष्गुच्छ देत फिरतात वाटत 🤔🤔😬,0
प्रचार करुन दमला असेल,0
नुस्ती दहशत...😎😎😂,0
आज नवीन बाबा उदयास आले पुडीवाले बाबा 😂😂,0
*९)* शिवसेनेला दोन दिवसाची मुदत न देणाऱ्या राज्यपालांनी एका रात्रीत बहुमत कसे मान्य केले? *१०)* जनतेचा राज्यपालांवरुन विश्वास उडणार नाही का? *११)* अशा घाणेरड्या राजकारणामुळे यापूढे निवडणूकीत मतदार मतदान करेल का? त्यामुळे लोकशाही धोक्यात येईल असे राज्यपालांना वाटले नाही का?,1
आणि ग्रामीण असो वा शहरी पुरंदर ला शिवसेनेचा आमदार आहे आणि दौंड ला रासप चा अत्ता त्यांचाच सौ भाजप कडून आहेत आणि खडकवासल्यात भाजप चा आमदार. खडकवासला 70% ग्रामीण आहे,0
मनी वसे ते बरोबर स्वप्नी दिसे अस कस चालेल गोंधळात 😝😝😝😝😂😂😂😂,0
त्या आईचा पण फोटो फेसबुक वर टाका जिने आपल्या पदरची लेक तुमच्या हाती दिलीजन्म आईच्या आईपणाचा,0
मराठा समाजाचा अपमान करणारी,0
"काकू , तुमचा आडनाव शहाणे होतं ना? मग तसं बोला आणि वागा सुद्द्धा ......... बिहारी झाल्यात कि काय ?🤣🤣🤣🤣🤣🤣",0
"ते संविधानिक पदावर कमी पण एका पक्ष्याचे गुलाम असल्यासारखे वागत आहेत. काही दिवासापूर्ती राष्ट्रपती काही पुजाऱ्यांच्या पाया पडताना फोटो आला होता. आता देशाच्या प्रमुख्याने असे वागणे म्हणजे लाचारपणा दिसतो, जगात काय संदेश जात असेल🙏🙏🙏",1
"फक्त सावरकर हिंदू नव्हते. मंत्रालयात विष पिणारे धर्मा पाटील, एसटी पासला पैसे नसल्यामुळे आत्महत्या करणारी स्वाती पिटले, आणि गेल्या 5 वर्षात जीव देणारे 16 हजार शेतकरी हिंदूच होते. त्यावेळेस तुमची दातखीळ का उचकटली नाही?",1
"दिल्ली येथे मंदिर वर हल्ला मुस्लिम नि केला, सर्व चॅनेल दीखवित आहेत, तुमच्या लोकसत्ता मध्ये साधी छोटी बातमी नाही, एक मुस्लिम गाय चोर ला मारलं म्हणून 3 कॉलम बातमी आली, शेतकरी साठी गाय, बैल हे मोठे धन संपत्ती आहे",0
ज्या सावरकरांनी माझ्या दुसरे छ्त्रपती संभाजी राजांना मदिरा आणि मदिराक्षी च्या नादी लागलेला लुटारू राजा बोललं.... त्यांना योग्य बोलणं म्हणजे माझा राज्याचा अपमान केल्यागत आहे....,1
सुभेदारांच्या घरी राधिकाच्या  सवतीचा गृहप्रवेश...!! 😬😅😅😬,0
"स्वतःच्या मुलीचा पराभव झाला, आता काचरा तिथे काय करेल?",0
तुम्ही मंत्री आहे की कमीशन एजंट      तुम्ही विरोधी आहेतना मग गप्पका लोकांनी आसेच मरावे का?३ दिवसापुर्वी बांधलेलारस्ता वाहुनजातो याची लाजनाही वाटत आधीकार्यना  कधी घालनार बुलडोझर आंगावर,1
नाय तस काय नाय..मग सुचव एखाद साेप नाव.. 😂,0
बंद करा ही असली मालिकानाहीतर चॅनेल बंद करायची वेळ यायची,1
"एकेकाळी नेते राष्ट्रीय नेते मातोश्रीवर येत होते,  कुलस्वामिनीला भेटायला दिल्ली ला निघाला, दिल्ली मार्गे इटलीला जाऊ नका म्हणजे मिळवले!संजय राऊत ने शिवसेनेचेच वस्त्रहरण केले आहे! .//…",1
अल्फा टू चार्ली . अल्फा टू चार्लीअमित शाह ने महबूबा की मार्ली ..    अमित शाह ने महबूबा की मार्ली 😂,0
2-.ॢॢॢॢॢॢॢॢ,0
भाजप  शिवसेना  स्वत ला हिंदुत्ववादी  म्हनवतात  आणि   मोठा  अन्याय  हिंंदु  मराठ्यांवर  करतात हे  जय  शिवराय,1
मराठीत पाहिजेच...,0
ते ट्रम्प च्या महाभियोग च पण बघा काय होत का !!!! आता बसलेच आहे म्हटलं सर्व प्रश्न सोडायला कुलकर्णी काका तर याकडे पण बघा !!!,0
आम्ही भाजप - शिवसेना नी घातलेल्या खड्डातना वरचे दिशेला नेणार आमचा देश.,0
हा हा हा हा,0
औवेशी द मवेशी 🇮🇳🇮🇳🙏,0
वारकरी यांच्या साठी पालखी महामार्गाच्या नुसत्या घोषणा केल्या आहेत भुसंपादनाचे काम केले आहे त्याचे पैसे मात्र दिले नाहीत दोन वर्षे झाली उतार्यावर बोजा टाकून धड बॅंका कर्ज देईनात आणि सरकार मोबदला देईना आणि दुष्काळ मोबदला द्यायला सांगा गडकरी साहेबांना,1
या म्हणतात नेता पाऊसा मध्ये पण जनतेशी संवाद साधले अशा महान नेत्याला मानेचा मुजरा करतो,0
जो वंचित म्हणेल तो बुझदिल; जय भीम फेस्टिव्हलमध्ये उदयनराजे कडाडले,0
गांजा पिलेला माणूस - मांजरेकर,1
आर कुठ आनुंन ठेवलाय महाराष्ट्र माझा,0
नाटक के,0
सरकारला पैशाची चटक लागली आहे,1
नाही नांग्या टाकल्या,0
असं कोन कोणास म्हणाले,0
"चांगल बघवत नसेल, तर बघु नका..",1
बोक्या घरी सुखरुप पोहाचलास का?,0
मुंबई सारखीच ठाणे महानगरपालिकेत सेनेची गेली 25 वर्षे सत्ता आहे त्यांचाच महापौर आहेसांगितलं आपलं,0
अकोला येते पंक्चर चेक करण्यासाठी खासदार निधीतून बनवलेला पंक्चर कुंड...,0
मागील विधानसभा निवडणुकीच्या वेळी माल्याला आणनार होते ना?,1
संसदेत झाडू मारून कचरा केला आहे.,0
तीच सांगेणा काल विचारत होतो पण नाय सांगीतली  ला माहीत असेल 🤣,0
"लगावेलू जब लिपिस्टिक, हिले ला आरा डिस्टिकजिला टोप लागेलू !!!!",0
फुग्याला आता कळाले असेल राज्यात विरोधी पक्ष कीती महत्वाचा ते,0
मानवत रोड स्टेशन पण आहे ना?,0
बरं झालं आज राजे नाहीत.. अन्यथा...,0
तुम्ही तो नाद सोडावा🙏,0
ती कागदपत्रे वैध मानली पाहिजेत ना सरकार ने. त्यामुळे आहे ते बरे नाही का. नाहीतर बाहेरचे कोण ठरवता ठरवता आपलेच बाहेर काढायचे.,1
चला पुन्हा आणूया आपले सरकार!,0
आर्यावर्त,0
.. 😊सासुरवाडी मध्ये एवढे बोलून दिले तुम्हाला...,0
पारदर्शकतेचा ढोल वाजवणाऱ्यानी जरा नैतिकता शिल्लक असेल तर दाखवावी आणि पदाचा राजीनामा द्यावा..,1
"हे विद्धांसौ, पुनः क्षम्यताम्।🙏🙏",0
पूर्ण जाहिरात वाचा - ./-… .//54-/…,0
शिवसेनेच्या इशारा मोर्च्यावर राष्ट्रवादीचं सडकून टीकास्त्र; म्हणतात,0
"खरंय, पण सभ्यता नाही सोडायची, खरंय ना? आणि मुलींशी बोलताना तर अजिबात नाही.",0
खरंच कोणी वाली उरला नाही का?,0
"वातावरणात बदल 'म्हणाव का ,  रेंज प्रॉब्लम असेल! हिच स्थिती होते सर्वांची!बहूतेक!     का कामपुढे विसर पडते मिञत्वाची!!",0
पार्थ पवारांच्या प्रचारासाठी पैसे वाटणाऱ्या शेकापच्या कार्यकर्त्यांना पकडले ./-…,0
जे आहेत त्यांना बोला,0
कार्यक्रम  वातावरण डबली,0
आता मतं आमची अन् सत्ताही आमचीच असेल...!,0
अण्णा उठला का ?,0
कोण आघाडीवर ?,0
...म्हणून मुख्यमंत्री अण्णांच्या पाया पडले; राष्ट्रवादीचा आरोप,0
एकदम खर म्हटल्या,0
काश्मीर मधील तरुण दहशतवाद्यांना पाठीशी घालते आहे त्यांना गाेळ्या घालुन ठार मार.,1
ये  क्या होता हे 😂😂,0
"मराठीभाषा दिन होऊन आठवडा पण झाला नाही,तिचे धिंडवडे काढायला,गळचेपीला सुरवात केलीत का..?",0
अक्षयकुमार बनला बच्चन पांडे,0
"साहेब सिंचन घोटाळ्याचे बिनबुडाचे आरोप केले ,पक्षाची आणि पक्ष नेतृत्वाची प्रतिमा हनन करून बदनामी केल्या बद्दल राष्ट्रवादी ने भाजप आनि त्यांच्या नेत्यांच्या विरोधात अब्रुनुकसानीचा दावा ठोकला पाहिजे",1
"असा कस म्हणू शकता तुम्ही, मनसे खूप महत्वाची भूमिका बजावते निवडणुकी मध्ये, पक्षप्रमुखासकट पूर्ण पक्ष भाडयाने मिळतो प्रचारासाठी, ते ही अगदी रास्त दरात, अशी सुविधा दुसरीकडे कुठेच उपलब्ध नाही..",0
सर तो माहिती आहे पण तुमचा चार वर्षात पैसा कोठे गेला विदर्भ चे किती वाडवले हे सांगा जुने कशाला पुन्हा पुन्हा सांगता,0
महाराज🙏🙏🚩,0
ट्रान्स्लेट्🙄,1
🙏🙏शुभसंध्या🙏🙏,0
🌷सुप्रभात🌷,0
"आई बापाने योग्य नांव ठेवलय या व्यक्तीचं,विनोद",1
"महाशिव आघाडी झाली तर शिवसेना हिंदुत्ववाद सोडणार कि, राष्ट्रवादी काँग्रेस हिंदुत्वासाठी पुढे येणार।कर्जमाफी चे क्रेडिट कोण लाटणार,कि फक्त राजकीय पोळी भाजून घेण्यासाठी एकत्र येणार आहेत का।",0
नोट 10 हे या200 का,0
उद्या अमित शाह मुंबईला येतील आणि भांडणाऱ्या भावांना बरोबर शांत करून परत सरकार स्थापन करतील. फडणवीस  पुन्हा येणार हे नक्की,0
फोडाफोडीची भीती; काँग्रेसच्या आमदारांचे बंडल जयपूरला हलवले,1
"कार्यकर्त्यांच्या भावना जर दुखावल्या गेल्या असतील तर त्यांनी त्या वृद्धा कडून जाहीर माफी मागून घ्यायला हवी होती । शांत पणे समजावून , पण त्यांच्या वयाचा विचार न करता मारहाण करणे चुकीचे आहे",1
राष्ट्रवादीकडून मनसेचे ‘कल्याण’ होणार ?,0
ठाकरे सरकारने शेतकऱ्यांचा विश्वासघात केला : देवेंद्र फडणवीस,1
| कर्जत-जामखेडच्या स्थानिक पत्रकारांचा अंदाजपंचे निकाल |अहमदनगर |,0
"एवढी झोप काढली आहे ना, की आता 2 दिवस नाही झोपलो तरी चालेल 😴",0
नक्कीच,0
शिवसेना भाजप सरकार चा कार्यक्रम सरकारी  इतमामात होईल आता,0
पिंकी वाड्रा,0
मला कमाल याची वाटते की तु असला कॅन्सर बघतेस 😑,1
"🚩🙏""वक्रतुंड महाकाय सूर्यकोटि समप्रभनिर्विघ्नं कुरु मे देव सर्वकार्येषुसर्वदा""🙏🚩🙏☺️!卐! ॐ गं गणपतये नमः !卐!☺️🙏गणपति बप्पा मोरया 🙏🙏",0
"14 वर्षापुर्वी चोरी करून माल चोरून नेलेल्या चोराने साक्षात्कार देतचोरलेली रक्कम परत देत, माझ्या कडून खुप मोठी चूक झाली होतीहे शब्द ऐकताना एखाद्या चित्रपटाचा सीन सुरु आहेअस्स काही फील आज अनुभवल्",1
आकाशवाणी मुंबई केंद्र दि. 7 ऑगस्ट   2019 दुपारी ८.५ वाजताचं राष्ट्रीय बातमीपत्र.,0
आदिवासींना हाकलुन देण्याची ऑर्डर काढणाऱ्या सुप्रीम कोर्टाने त्यांच्या    बद्दल काही भुमिका घेतली नाही का ???,1
अता पूर्ण महाराष्ट्र भर फक्त राष्ट्रावादी दिशनार,0
अशीही राजकीय बनवाबनवी' दिग्दर्शक : उद्धव ठाकरेनिर्माते : संजय राऊत,0
हिंदी भाषा जमत नसेल आणि इतिहास योग्य माहिती नसेल तर  करणे निषिद्ध आहे,0
याकडे लक्ष देणार का      सामान्य लोकांसाठी असणारा कायदा यांच्यासाठी नाही का,0
"समाजातील लोक हे ओळखत नाहीत. टीव्हीवरील बातम्या, वरकरणी चाललेला प्रचार, शोबाजीलाही बळी पडताहेत. बांधवांनो यातून बाहेर या अन्यथा अवघड आहे.जय शिवराय!--संजीव भोर पाटील, अहमदनगर",0
मी फक्त बाळासाहेबांना सपोर्ट करण्यासाठी जे करता येत नाही ते करतोय मग विचार करा त्यांना सोडून इतरांना मतदान तरी कसं करेल,0
भागातील आजी माजी नगरसेवकांवर ख़ंडणीचा व धमकी दिल्याचा गुन्हा दाखल करण्याची व्यावसायिकाची मागणी,0
हे लोक कल परवा आलेत  मध्ये.. आम्ही आणि भाजप २७+ वर्षे एकत्र आहोत.. आम्ही मैत्री धर्म आणि युतीधर्मासाठी मंत्रीपद घेतलंय.. आणि मिळालेल्या मंत्रीपदावर आम्ही नाराज नाही.. देश हितासाठी आम्ही एकत्र आहोत.. मान - स्वाभिमान नाट्य करायला नाही..,0
"जीवन भाऊ 100% राज्यसरकार ची चूक आहे.कायद्यात टिकणारे  देऊ असे सांगून फसवणूक केलीय.   पक्ष, संघटना यांत विभागलाय.आणि फसवणा-या  मागे आपले तरूण धावताहेत हेच दुर्दैव.",1
रिपब्लिकन पक्ष कमळच्या चिन्हावर निवडणूक लढणार नाही- आठवले.,0
चला एकटी पडले मीकोल्हापूर कोल्हापूर ना रहामुंबई मुंबई ना रहाजाते😭😭😭,1
इस्रो आम्ही तुमच्या पाठिशी...,0
बुलडाणा-पतीच्या व सासरच्या त्रासाला..,0
काय राव.उगाच मजा घेऊ नये..,0
"विकिपीडिया""""न"" विकिपिडियापृष्ठः सदस्य",0
काहीतरी करा राव नाशिककर..!!!,0
फोटो मॉर्फ करणाऱ्या विरोधात शेहला रशिदची दिल्ली पोलिसांकडे धाव,0
"15 लाख किंवा 72 हजारांचे अमिश नाही इकडेदर्जेदार शिक्षण देण्याचे आणि तुमचे हक्क, अधिकार अबाधित ठेवण्याचे आश्वासन आहे ...",0
"प्रत्युत्तर ठाण्याहून -...... हाव ना, मी एकटाच हाव🐅🐅 !कोण घे नय मला त मी कुठं जाव ??😜😜😜😜",0
| आई वडिलांनी मुलांना जाब विचारायचा की  नाही ?,0
"बेस्ट च्या ३०००० मराठी कामगारांना अजून फेब्रुवारीचा पगार मिळाला नाही. प्रशासन ३० तारखेला पगार देण्याच्या हालचाली करतंय. यांचे कार्यकर्ते बोलतात ""मुंबई आमच्या साहेबांची"" अरे मग मराठी माणसाचा पगार का अडवताय?",1
नरसिंहपुर: तत्कालीन प्रधानमंत्री नरसिम्हा राव ने,0
कोणत्याही उपकरणांशिवाय केवळ साडी नेसून समुद्रात उरतात 'या' महिला.,0
टन टन टन टन टन टन टन (7  ),0
फक्त सुनेलाच हा अधिकार आहे. जावई हा सासू सासऱ्या वर असा  गुन्हा दाखल करू शकत नाही. सासू सासरे सुनेवर हा गुन्हा दाखल करू शकत नाहीत.राजकीय पत्ते खेळून फक्त्त पैसे कमवण्याचे मार्ग आहेत. अंतरजातीय लग्न करणं नाही तर लग्न करणे हाच मोठा गंभीर गुन्हा आहे असे लिहा.,0
संजय लोणारे प्रशांत मोहड विचार विनिमय करतांना,0
"‘युती’चा गाजर फॉर्म्युलामतदारसंघ वाटपाचा घोळ सुटायचा तेव्हा सुटो,तोपर्यंत गाजरांवरील अर्धा हक्क सोडायचा नाही.",0
"आता एकदा मॅडम चे पाय धरा....तुमचे मन शांत होईल....अन महाराष्ट्रा च्या डोळ्या चे पारणे फिटेल.....,😇😇",0
"मा,पंतप्रधान महोदयांना पत्रकारपरिषदेमध्य बोलायला परवानगी नाही का? देशाचा कारभार अमीत शहा पहात आहेत का ?",0
” वेडा रे वेडा “,0
"10 रुपयात थाळी मुळे एवढया येणार का🤣🤣आम्हाला 10 रुपयात शिक्षण द्या, थाळी आमच्या हिमतीवर कमवून खाऊ300 युनिट पर्यंत वीज फुकट हे सुध्दा प्रॅक्टिकल नाहीं4,800 कोटींचा बोजा पडेल500  फूट पर्यंत घरांना प्रॉपर्टी टॅक्स माफ करणार होते ठाण्यात ते नाही जमलं सेनेला😠😠",1
"राज ठाकरे हे फक्त नाव नाही, अभिमान आहे महाराष्ट्रा चा, गुजरात मुंबई हे सूत्र लांब ठेवण्यासाठी ठाकरे घराण्याचे खूप मोठे उपकार आहेत आपल्यावर।",0
हे भक्तीगीत आहे मी नाट्यगीत विचारले आहेनांदी बघ: पंचतुड नाररुंदमालघर पार्वतीश आधी नमितोसंगीत शाकुंतल किर्लोस्कर यांचे2 राधाधर मधु मिलिंद जय जयरमा रमण हरि गोविंद3 परवशता पाश दैवे  ज्याच्या गळा लागलाहे रण दुंदुभी नाटक,0
अक्षमता,1
"!! पूर्वोत्तरे पारलिकाभिदाने,        सदा‌शिवंतं गिरीजासमेतं !! !! सुरासुरादितपादपद्ममं,       श्री वैद्यनाथं सततं नमामि  !!🙏🙏🍀आज के प्रातः दिव्य दर्शन श्री  देवघर झारखंड से🍀🌹🙏🚩",0
लेकुराचे हित|पाहे माऊलीचे चित्त ||ऐसी कळवळ्याची  जाती|करी लाभाविण प्रिती ||धृ||पोटी भार वाहे |त्याचे सर्वस्वही साहे ||2||तुका म्हणे माझे |तुम्हा संतावरी ओझे ||3|| आई या शब्दानेच आईच्या आणि निस्वार्थी प्रेमाची जाणीव होते.आणि आईच्या आठवणीने डोळ्याच्या कडा ओल्या होतात.,0
"मनसेच्या आघाडी प्रवेशाची चर्चा, 100 बातम्या एकाच ठिकाणी वाचा",0
लोकांच्या हृदयावर राज्य करणारा माणूस आहे हा...🙏🏻एका सामान्य कार्यकर्त्यांची असामान्य ताकद म्हणजे  🚩👑,0
जय जय गर्वी गुजरात,0
डहाणू वैतरणा पश्चिम रेल्वे मध्ये येत नाही का??  गणेश उत्सव या विभाग मध्ये पण आहे आणि इकड चे लोकं पण विसर्जन ला किंवा गणपती पाहायला जातात तरी रेल्वे डहाणू वैतरणा साठी उशिरा एक पण लोकल दिली नाही..,0
कर्नाटकाच्या आमदारांची सर्वोच्च न्यायालयात धाव |,0
आज ‘अक्षरनामा’मध्येराहुल गांधी कुणाशी लढताहेत? - निखिल वागळे.//…गेल्या पाच वर्षांत नरेंद्र मोदींनी या देशाचं ऐतिहासिक नुकसान केलं आहे. त्यांचा पराभव ही काळाची गरज आहे.,1
कृपया हा बदल करणाऱ्यांना शोधा.  माणूस परागंदा करण्याचे कारस्थान करणाऱ्यांचे काय करायचे?  आज तरुणांना नोकऱ्या मिळत नाहीत त्यात अशी अवस्था खरंच चीड येते शासनाची..  ह्याची दखल घेण्यात यावी आणि नव्याने जाहिरात हवी.,0
कोण होणार हा येणारी २०१९ ठरवेल.... तो पर्यंत लँमिनेशन फेम बनवुन ठेवा..,0
मस्त आहे सगळयांनी एकदा जरूर पाहावं....,0
2019   : ‘महा’कौल कोणाला? राज्यात मतमोजणीला सुरूवात...मतमोजणीच्या लाईव्ह अपडेटस् पाहण्यासाठी  इथे क्लिक करा...,0
🛑 तेरवण मेढे ग्रामस्थांची गटशिक्षणाधिकारी कार्यालयावर धडक* कामगिरीवर पाठवलेला शिक्षक परत देण्याची मागणी* शिक्षकासाठी वाढवली दोन रात्रीत पटसंख्या* अखेर त्यांचा शिक्षक परत दिला◼ सविस्तर न्यूज पहाण्यासाठी कोकण नाऊच्या खालील लिंकवर क्लिक करा  ./4_,0
नितीन गडकरी यांच्या विरोधात माजी महाधिवक्ता राहणार उभा   वाचा सविस्तर पोलिसनामा ,0
च्या फ्रेंचायझीला वेबस्वरुपात सादर करणार करण जोहर,0
"प्रदूषण, प्लास्टिकमुळे जलचरांची घुसमट",0
"तेव्हा जरी दाखवलं असतं तरी विरोधच केला असता.मी स्वतः अजून तो चित्रपट पण पाहिला नाही,फक्त ऐकलंय",0
‘आरे’ तील वृक्षतोडीमागे जागा हडपण्याचे षडयंत्र : प्रकाश आंबेडकर,0
आपण काय आहोत हे फक्त आपल्या स्वतःलाच माहीत असते.बाकी दुनिया आपल्या बद्दल फक्त अंदाज लावत असते.....!!!   🚩शिवसकाळ 🚩,0
""" खेड विधानसभा मतदार संघातील विकासपर्व""माझी गर्जना शिवसेना",0
"""सुपारी"" देणे याला आधुनिक काळात “शाप” देणे अस म्हणतात!!!!!!",0
| युतीसाठी 24-24 फॉर्म्युल्याला हरकत काय?- प्रशांत किशोर | मुंबई | एबीपी माझा.,0
"""नवादा लोकसभा""",0
महाराष्ट्रात मराठी भाषेला अभिजात भाषेचा दर्जा मिळावा ह्या साठी प्रत्येक मराठी माणसाने सरकारवर दबाव आणला पाहिजे तरच मराठी भाषेला सोन्याचे दिवस येतील,0
प्रितम मुंडेंच्या प्रचाराची दुसरी फेरी राष्ट्रवादी उमेदवाराच्या होमपिचमध्ये,0
👍🏻आपली माणस मोठी करा👍🏻👍🏻आपोआप आपणही मोठे होऊ👍🏻            🐯 जय महाराष्ट्र !! 🐯,0
स्वातंत्र्यवीर सावकरजी का अनादर करनेवाली  वाहिनी का अष्टम अखिल भारतीय हिन्दू राष्ट्र अधिवेशन में निषेध !!,0
"पाणी शरीरासाठी आवश्यकच, पण अतिरेक टाळा./-",0
"""संन्यासाला भारतरत्न द्या"", रामदेव बाबांचं वादग्रस्त वक्तव्य",0
आज राज्य मंत्रिमंडळाचा विस्तार करण्यात आला. त्यात फडणवीस साहेबांनी अजून एक खाते वाढवायला हवे होते. विरोधी पक्षाच्या आमदारांना फोन करून फोडाफोडी करण्यातच यांचा वेळ जातो. त्यामुळे फोडाफोडीचे अतिरिक्त खाते गिरीश महाजन यांच्याकडे द्यायला हवे.,0
महिलांच्या सुरक्षेच्या मुद्यावर शांत असणाऱ्यांना,0
समजुन घ्या भावाला  मोड मध्ये आहे असं समजलय😂😂😅,0
"पशुओं पर दया करो, उनकी शक्ति से अधिक उनसे काम न लो। ﷺ ❤️",0
"श्रीनगर : पाकिस्तानच्या ताब्यात असलेल्या भारतीय वायूसेनेच्या वैमानिकाचे व्हिडिओ इंटरनेटवर वितरित करुन पाकिस्तान हा भारताविरुद्ध मानसिक खेळी करण्याचा प्रयत्न करत आहे, सोशल मीडियावर शेअर करणं नेटिझन्सनी थांबवावं, असं आवाहन करण्यात येत आहे...",0
"""केतकी,तुझी विधाने गैरलागू होती आणि त्याबद्दल तू जाहीर माफी मागून वाद संपव"" असं जर  किंवा  यांनी सांगितलं असतं तर ते अधिक उत्तम ठरले नसते का? आता असं झालंय की कुणीही उठा आणि  मराठीबद्दल काहीही बोला महाराष्ट्र त्यांचे कौतुक करेल असा संदेश जातोय.",0
"मी आजच यावर बातमी लिहीली आहे,",0
नागपूर लोकसभा मतदारसंघाचे कॉंग्रेस पक्षाचे अधीक्रुत उमेदवार नानाभाऊ पटोले यांच्या प्रचारार्थ दक्षिण नागपूर राजाबाकशा  येथे  महील्या आणी पुरूष मेळाव्याला संबोधित करतांना गिरीशभाऊ पांडव.,0
रमझानच्या महिन्यात निवडणुकीच्या उर्वरित दोन टप्प्यांसाठी मतदान सुरू होण्याची वेळ सकाळी पाच वाजता करण्याच्या याचिकेला निवडणूक आयोगानं फेटाळून लावलं आहे. उद्यापासून रमझानच्या महिन्याला सुरूवात होत आहे,0
उत्तमच खास पुणेरी भाषेत,0
डेब्युटंट फिल्ममेकर्स मला सिनेमाकडे पाहण्याचा नवा दृष्टिकोण देतात – सई ताम्हणकर .,0
"भिमा कोरेगाव हल्ला झाला, ना हात कामी आले ना घड्याळ,विचार करा भावांनो",0
"मा. शिक्षण मंत्री, महाराष्ट्र राज्य,कनिष्ठ महाविद्यालयातील वाढीव पदांवर काम करणाऱ्या शिक्षकांना न्याय केव्हा मिळेल? अजून किती दिवस असे मंत्रालय व आझाद मैदानावर यायचे आम्ही? अच्छे दिन येतील या आशेनेच आम्ही या सरकारला मत दिले, आणि सरकार अजून ही आमच्यासाठी काहीच करत नाहीये...😔😔",1
"महोदय, मी सुचित केले ली तुम्हीं चूकीच्या व्यक्तीस बोलत आहात.  मी महाराष्ट्रातील नागरिक म्हणून भावना व्यक्त करु शकते, सरकार नियमांप्रमाणेच काम करणार.  संबंधित व्यक्ती महाराष्ट्राचे माजी मुख्यमंत्री आहेत,सरकार सक्षम आहे योग्य ते निर्णय घेण्यासाठी आणि त्यांचे निर्णय तेच जाहीर करतात",0
"तेलही गेले, तूपही गेलेहाती आलेराऊत",0
"हाय देवा,पुणेकर कट्टा👿थांबा ,गोड भातावर मिसळ रस्सा टाकायची वेळ झाली    आज गुरुवार म्हणून मिसळ रस्सा😼",1
प्रशांत सातपुते यांच्याकडे महाराष्ट्र परिचय केंद्राचा पदभार. ./38,0
जय बाबा सोमनाथ🙏🚩,0
सैनिकांचा वापर प्रचारासाठी करू नका - निवडणूक आयोग,0
त्यांनी माघार घ्यावी ही मागणी करण्यापेक्षा आपण एकजूट आपल्या उमेदवार ला मतदान करा,0
....जेव्हा धो धो पावसापासून बचावासाठी पुतळ्यांनाही घातले जातात असे रेनकोट!...,0
ॐ  त्र्यंबकम यजामहे सुगंधिम पुष्टिवर्धनम। उर्वारुकमिव बंधानन मृत्योरमुक्षीय मामृतात्।।,0
शाळांना भरमसाठ फी आकारणीवर बंदी; आंध्र प्रदेश सरकारचा मोठा निर्णय,0
अर्थव्यवस्था दिवसेंदिवस कोलमडत असतांनाही सरकारला याचं भान का नाही? मनमोहन सिंग यांनी व्यक्त केली चिंता! ./346 जर या परिस्थितीतून बाहेर पडलो नाहीतर रोजागार क्षेत्रात सर्वात वाईट दिवस येणार! अर्थविश्व :- माजी पंतप्रधान मनमोहन सिंग यांनी सध्या अर्थव्यवस्थेला आलेल…,1
