tweet,label
"एक और नमुना पकड़ लिया # कांग्रेस नें बंशवाद, अलगाववाद, आतंकवाद, भ्रष्टाचारवाद, की जननी ने है एक ही बार में सारे कचरे साफ होगें जैसे संस्कार नयी नवेली नेत्री(under training) में ना हो बस इतना ख्याल रखना have check up",1
हमे समझ नहीं आया हम भक्तों से ऐसी कौन सी कमी रह गई थी कि राहुल गांधी अपनी बेइज्जती करवाने दुबई चला गया😜😂😂😂,0
बदनावर,1
संवित तो सिर्फ़ और सिर्फ़ बकलोली और जोकरई करता है अपने आका की तरह|,0
सुना है कि भाजपा की खिचड़ी खाने भिखारी भी नही आए भगवान ना करे कि किसी का टाइम भाजपा जितना खराब आए😁,1
झूठी मक्कार,1
वर्तमान समाज मे साधू खुद भांग पीते हैं।नशा करते हैं। तो ये कुम्भ की महिमा कैसे बढ़ा सकते हैं।,0
"ममता की तड़प को देखिए, की मूर्ति को चूमती उनकी मां।",1
लाख की ठगी में हरियाणवी नायिका गिरफ्तार नोटबंदी (Demonetization) के दौरान एक महिला से 60 लाख रुपये की धोखाधड़ी करने…,0
सब बात ठीक है लेकिन एक बात समझ में नही आती है कि गप्पु जी हर बार बाेलते बाेलते ताली क्याे बजाते 😜😁😂😂,0
मीडिया विपक्ष की भाषा बोल रही जो देश के लिए कांग्रेस से भी ज्यादा घातक हो सकता है ।,0
देशद्रोहियो के ऊपर चार्जशीट होती है तो तेरी क्यो जलती है कही तूभी तो सामिल नही था इस टुकडे टुकडे गेंग मे भारत माता की जय,1
"लेकिन खुद अपना 5 साल का हिसाब नहीं बताएगा! जबकि पूरे देश में :- गली- गली में शोर है, प्रधान चौकीदार चोर है ।",1
"बैंक लगातार सुरक्षा व सुविधाओं के नाम पर खातेदारों के खाते से बिना बताए राशि उड़ा रहे है। बैंकों की इतनी घटिया स्तिथि अभी तक नही थी। तब भी कुछ हो नही पा रहा, सब खोखला पन है।ये समान्य जनों के लिए शेर है।",1
सऊदी सरकार ने सऊदी में रहने वाले रोहिंग्या मुसलमानों को देश से निकाला - World News Arabia,0
बनेगी अब कांग्रेस की खेवनहार ! 2019 प्रियंका या राहुल !,0
कुमारस्वामी शेर से डर कर भाजपाई कुत्ते दिल्ली भागे,1
"सुधीर सिंह को नहीं है अब खेसारी से कोई परेशानी?, सोशल",0
केसरिया बिलायती के साथ रहकर तू भी नींद से नहीं जागा लेकिन यह शौर्य हमारे वीर योद्धाओ की वीरता को दर्शाता है तू क्या जाने वीरता तू तो गोबर हैं,1
"हम शोषक भी है शोषित भी 🎲 जाने कब भीड़ का हिस्सा जब बन जाते है, तब भीड़ 100 करोड़ की पहचान होती है, जब भीड़ में अपनी अस्मिता खो देते हैं तब हम अश्वत्थामा हो जाते है। जिस क्षण हम किसी को संज्ञा दे देते है उसी क्षण हम दो पहचान गढ़ते है, उनकी और अश्वस्थामा की जो आप हो।",0
"नहीं नहीं ऐसा कुछ नहीं! यह सब ""एप्रेन्टिस लूट और झूठ"" पार्टी को बदनाम करने की BJP की साजिश है? ठंड से मरने वाले इन ""बहरूपीये सेवकों"" को हलफनामा दे गये हैं कि ""हम लोग कुनबापरस्त लुटेरे गद्दार दोगले"" की वजह से नहीं बल्कि ""आपका-सबका साथ"" की वजह से मरे।",0
तेरी के सोच को,0
"जी क्या यह रिपोर्ट SC मे है या हाई कोर्ट में या जनता की कोर्ट में या MSM की? अगर तो जनता की कोर्ट में तो एन राम राजनीति मे आए, कांग्रेस ही जॉईन कर MSM की कोर्ट है तो आप दोनों मिलकर मुद्दा चलाए. सरकार जवाब दे चुकी है",0
"जो जमानत पर है,वो भ्रष्टाचार पर नहीं बोल सकते हैं- मोदी लेकिन जिसने बीवी छोडी हो,वो तीन तलाक पर बोल सकता है",0
रोहित सर वहाॅ इसीलिए ही बुलाए गये थे और कोई काभ थोड़ी न था। लूटम लूट मचाओ,1
13 बार नन के साथ बलात्कार करने के बाद कैसे पादरी को बेल मिल जाती है और Sant Shri Asaram Bapu Ji जिन्होंने देश और समाज के कल्याण के लिए अपना पूरा जीवन लगा दिया बिना किसी कसूर के उन्हें आजीवन कारावास दी जाती है क्या हो गया है भारतीय न्याय व्यवस्था को??,0
"चकला घर मे जो बड़े (गोगोई) साहब है, उनके पिता जी का क्या नाम था और वो क्या ओर कहाँ के थे ? काहे कि जब दूसरा आदमी वर्षो पहिले किसी अन्य की अपने पेशे के कारण जुड़ा था, इसलिये सुनवाई से हट गए, तब तो बड़े साहेब को भी हटना या हटाना में दालमंडी का कोठा बन गया",0
20 साल बाद जायज है पर 3 साल बाद देशद्रोहियो के खिलाफ चार्जशीट दायर हुई तो लोकतंत्र की हत्या हो गई गजब।,1
ठीक भी है। अपवित्र हो जायेगा,0
2004 कि बात कर रहे हो। हम सबने अटलजी को वोट किया था पर ऊस समय पक्का है छेडछाड करके काँग जीत गई। इसबार कोई भी ऊलटिसीधी हरकत ना कर पाये काँगी इसका ध्यान जादा रखना होगा वोटिंग के पहले भी और बाद मे भी।,0
"Sant Shri Asaram Bapu Ji के केस में सबसे बड़ा प्रूफ़ है मेडिकल रिपोर्ट, और मेडिकल रिपोर्ट साफ़ साफ़ बताती है कि लड़की के साथ कुछ हुवा ही नहीं, फिर भी बापूजी को सजा सुनाई",0
BREAKING NEWS: सुकमा- मलकानगिरी पुलिस को मिली बड़ी सफलता…चार लाख की इनामी महिला नक्सली ने किया आत्मसमर्पण via,0
"नारी अगर ठान ले तो क्या नहीं कर सकती, कल्पना चावला अंतरिक्ष में जाने वाली प्रथम भारतीय महिला थी। इनके जैसे और भी बन सकती हैं!!",0
Baaghi 3 के लिए Tiger लेंगे इस खतरनाक एजेंसी,0
इसमें योगी जी का ही दोष है। हेलिकॉप्टर पुष्पवर्षा के लिए नहीं है। हेलिकॉप्टर से फायर कर मोटीवती वाहन (बहनजी) और अक्लless (औरंगजेब - जिसने बाप को ही कैद कर लिया था) को खत्म कर देना चाहिए था।,0
जूते बाहर उतार कर वीर सावरकर जी की जेल की कोठरी में प्रवेश किया मोदी जी ने 🙏 मेरे पास शब्द नहीं है मोदी जी के सम्मान में 👏,0
बता दिया पर तु अपना गोत्र ही नही बता पाए विलाप कर,0
"तुम अपने लोकतन्त्र की दुहाई देना बंद करो जो देश के टुकड़े करने वाले लोगों को नेता बना दे, इनको और इनके समर्थकों को नेता बनाने वाले लोगों को अपने गिरेबान में झाँक के देखना",1
कुत्ते भौकते है तो हाथी मुड़कर देखता है ये हाथी की हार नहीं कुत्तों पर बेचारगी होती है,0
"गाँधी ने भारत का बटवारा भी बड़ी अक्लमंदी से किया था आतंकी को पाकिस्तान भेज दिया और ""आतंकियो के समर्थको"" यहाँ रख लिया 🤔🤔🙆",0
खालसा पंथ के संस्थापक एवं सिखों के दसवें गुरु श्री गुरु गोविंद सिंह जी की जन्म जयंती पर उन्हें वास्तविक खिराज़-ए-अक़ीदत पेश करें।,0
तुम जेसो से क्या कोई बदतमीज़ी से बात करेगा तो उत्पत्ति ही बदतमीज़ी से हुई हे,1
"मामला दबाने के लिए लाल यादव , रज्जन यादव ने बिधनू दरोगा रामबाबू यादव को 20000 रूपए दिए मामला दबाने में लगी बिधनू पुलिस भ्रष्टाचार का नया रूप बिधनू पुलिस का बिना पोस्टमार्टम क्षेत्राधिकारी ने बता दिया आत्महत्या का मामला ,",0
प्रधान सेवक जी ने देश को कौन कौन सी योजनाये पूरी की राफेल जंनक फ्रांस पूछना चाहता है।,0
"बस अब जीयाजी ही तो बाकी रह गए है, उनको कोषाध्यक्ष बना दीजिए !",0
सब विपक्षी नेता घोटाला करके मालामाल हुए एक मात्र पार्टी है जिस ने दिल्ली में 500 करौड का दफ्तर चाय बेचकर बनाया है !,1
"दिल्ली मे 5 घर, देश मे 10 कम्पनिया, शराब का बिजनस सब CBI डायरेक्टर वर्मा के परिवार के नाम कांग्रेस इस ईमानदार के लिए लड़ी??",1
"Shankar, Not Shanker! BCCI ने की विजय का नाम लिखने में गलती, ट्विटर यूजर्स ने यूं लिए",0
आज देश में सारी अपराधिक घटनाएं सिर्फ फिल्मों की वजह से ही हो रही है। जिससे सारा समाज प्रभावित हो रहा है इससे बचने का सिर्फ एक उपाय है । वह है संत रामपाल जी महाराज का सत्संग। एक बार आप भी अवश्य सुने साधना चैनल शाम 7:30 बजे,0
तेरी तस्वीर से मेरी नजर फिसलन मोड मे चली जात है चाहे कितना भी संभालु उसे वो और फिसलती जात है,1
Sant Shri Asaram Bapu Ji के फर्जी केस में उनके पक्ष में आ रहे हर सबूत अदालत द्वारा अनदेखे कर उन्हें lifetime जेल भेजना का सबूत,0
सर कम से कम टोला सेवक पर कुछ दया करे,0
एयर डाली किसने हैं घर देखकर तो एक अच्छा परिवार लग रहा है पता नहीं ईश्वर ही जाने ऐसे लोग कैसे हिंसा करते हैं पूरा मामला जानने के बाद ही पता लगेगा की हिंसा के लिए उकसाया गया है आवाज तो यह भी नहीं लग रहा कि व्यक्ति शराब पिए हुए,0
कमलनाथ सरकार के जनसंपर्क मंत्री पीसी शर्मा ने आरोप लगाया कि बीजेपी ने विधानसभा की परंपरा तोडी। विधानसभा अध्यक्ष का चुनाव बीजेपी लडेगी तो उपाध्य़क्ष पद भी नहीं दिया जायेगा। @,0
"जी, आप मोदी के खिलाफ अपने जहरीली टिप्पणियों के लिये जाने जाते हैं। आप कल पर आलोक वर्मा पर बहस के दौरान राफेल मुद्दे को उछाल कर बहस को दूसरा मोड़ देना चाहते थे, जो कि शर्मनाक है। आप बुद्धजीवी हैं। आपसे आम आदमी तर्क और प्रमाण सहित बोलने की उम्मीद करता है।",0
तनवीर इलाही मेरठ यूपी। मौब लिंचग के खिलाफ कठोर कानून बने।,0
"परिभाषा-""काँग्रेस-आई"" बेटो, बेटी, माँ और जुंवाई बस इत्ती ही है ""काँग्रेस आई""",0
2019 का इंतजार तो 11 पार्टियों के लालची नेता कर रहे कोई ऐसा नेता दिख नही रहा जो मोदीजी से अच्छा काम कर सके,0
"आंध्र प्रदेश और पश्चिम बंगाल की मछली की बिक्री पर बैन, पकड़े जाने पर 7 साल की जेल via",0
"पतन हर दिशा में व्याप्त है धर्माचार्यों राजनीति कुशल है , शिक्षक व्यापार प्रवीण , चिकित्सक सेवा की जगह सेठ बनने को उत्सुक , कर्मचारि रास्ट्र के प्रति निष्ठ न हो साशक के प्रति ईमानदार है । हर वर्जनाओं को सिर्फ टूटना ही धेय्य है , उनकी जगह उपयुक्त दूसरी वर्जनाओं का निर्माण नही होता",0
जब तुम्हारे पिता के खिलाफ सीबीआई जांच हुई तब यही कहा कि जांच के नाम पर परेशान कर रहे है दूध के धुले हुए है आप ओर आपकी बुआ,1
"फिरोजाबाद। 35 बर्षीय CRPF के जबान ने की खुदकुशी,ट्रेन की पटरी पर गर्दन रख कर की खुदकुशी,काफी समय से बीमारी के कारण था परेशान ,जनपद मथुरा के थाना राया का रहने बाला है मृतक ,पत्नी यूपी पुलिस में थाना दक्षिण में है कार्यरत,रेलवे स्टेशन टूण्डला के जीआरपी का मामला",0
"डर लगगता है,बाबा!",0
तुम गुम गए ज्यूं सर्दी की बारिश से नर्म धूप कन्धे में उलझी पड़ी है तभी से एक ज़िद्दी नस तुम्हारे गर्म बोसे जैसा आराम क्या देगी एक आम दवा,0
"वैसे सपा बसपा गठबंधन बना है लेकिन मेरा सुझाव है कि बसपा में सपा समाहित है और अब जब दोनों पार्टियों में मुख्यमंत्री की लड़ाई समाप्त हो गई है , अर्थात भतीजा मुख्यमंत्री और बुआ प्रधानमंत्री तो सपा को बसपा में विलय करके अब पार्टी का नाम बसपा ही रख दो",0
Hero Vardiwala Trailer: पहली भोजपुरी वेब सीरीज में निरहुआ-आम्रपाली via,0
"बेकसूर पिता लगातार डीएनए जांच की भी मांग करता रहा, लेकिन इसे भी नज़रअंदाज किया गया। लेकिन लड़की की मां ने अपने पति को न्याय दिलाने के लिए आखिर तक लड़ाई लड़ी।",0
जयहिंद 🇮🇳🇮🇳🇮🇳,0
"वैशाली- बिदुपुर थाना क्षेत्र के नावानगर में भूमि विवाद में फायरिंग, गोली लगने से दो लोग जख्मी, दोनों को सदर अस्पताल में कराया गया भर्ती",0
"सुशील मोदी ने कहा- तेजस्वी बंगले का समान रहने दे सुरक्षित, उसमें लगा है बड़ा",0
तुम किस पर विश्वास करोगे??,0
😃😂😂१२ बर्से,0
बिकाऊ मीडिया,1
तो जज राहुल गांधी को बोलते न की सदन में ऑथेंटिकेशन के साथ ऑडियो प्रस्तुत करते। वो पीछे क्यो हट गए?,0
"राधा जैसे किसको बनना है मन मीरा होता जाए है,",0
- सुमेरपुर नगर पालिका अध्यक्ष का उप चुनाव 22 जनवरी को_ जिला कलेक्टर ने जारी किया कार्यक्रम_ जोराराम कुमावत के विधायक बनने के बाद रिक्त हुआ था पद_ उपाध्यक्ष रमेश राखेचा का नाम दावेदारों में_ बोर्ड में भाजपा के पास है बहुमत,0
"एक महान विचारक, युवाओं के प्रेरणा स्रोत स्वामी विवेकानंद जी की जयंती पर उन्हें कोटि-कोटि नमन एवं समस्त देशवासियों को ""युवा दिवस"" की हार्दिक शुभकामनाएं।",0
कम्युनिष्टों के द्वारा इतिहास में बताए गए झूठ का सत्य,0
फ़ख़र ज़मान ने डेल स्टेन की गेंद पर चौका लगाया 47/0 ओवर),0
आवारा पशुओं को ग्रामीणों ने प्राथमिक विद्यालय में किया बंद,0
चीन क्युं जन्नत में क्या बुरा है??,1
जबकि खाद्य इंस्पेक्टर का कहना है की कस्बा किठौर में कोई लाइसेंस नही है । पुलिस की जिम्मेदारी है इसको तुरन्त बन्द कराये। लेकिन पुलिस की सेटिंग से कस्बे में अवैध कटान जारी है,0
अच्छा तो मोहतरमा फिर आ गयी ।। लगता है मैडम की कोई फ़िल्म आ रही है दोवारा ।। अच्छा होता फ़िल्म का नाम भी बता देतीं ।।,1
"Vivo 'Waterdrop' फोन की तस्वीरें लीक, अनोखे डिज़ाइन का है दावा",0
"भाई,राफेल का नाम लेकर कुछ भी बोलना ही तो है?अब कौन माथापच्ची करे?",1
२५वें राष्ट्रिय नाट्य समारोह एवं फिल्म महोत्सव और १०वें शरदचंद्र वैरागकर स्मृति रंगकर्मी सम्मान का कार्यक्रम,0
कल रात्रि में गौरव नामक व्यक्ति कानपुर देहात के अकबरपुर कस्बे स्थित एक संस्थान में कुछ असामाजिक तत्त्वों के साथ शराब पीकर लाठी डंडों सहित बोलेरो गाड़ी से मध्यरात्रि 12 बजे के लगभग मारपीट करने आया । 100 डायल किया। पुलिस समय पर आयी। कोई झगड़ा नही हुआ। इंस्पेक्टर ने,0
2019 के बाद युवराज की ड्रीम केबिनेट में कौन-कौन होने चाहिये : HM : FM : HRD : DM: IB :,0
"आखिर अपनी गद्दारी दिखा ही दी, माफ़ करना मैंने पहले ही बोल दिया परंतु मुझे अंदाजा आपकी कार्यशैली से ही लग रही है,",1
20 साल मे पीने के पानी की सुविधा नहीं दे सकी बीजेपी की सरकार गटर की सुविधा नहीं दे सकी बीजेपी सरकार अहमदाबाद मयुनिसिपालिटी हमारा टैक्स खाकर भी कोई सुविधा नहीं दिया यही है बीजेपी पार्टी का विकास अब वोट मांग ने आयी है बीजेपी पार्टी को वोट कयु दे?,0
"जय श्रीराम परंपरा पुरानी ने बहन ""शूर्पनखा"" को , कंस ने बहन ""पूतना"" को और हिरण्यकश्यप ने बहन ""होलिका"" को मैदान में उतारा ही रहे निश्चित है सत्यमेव जयते🙏",0
बढ़ाई हो. परमवीर चक्र के हकदार हो गए. मेरे २९ साल पूरे होने वाले हैं.,0
इसी लिये इस्लाम सही है वहाँ औरतों को तलाक़ देने का अधिकार ही नहीं है। :),1
बिना झोले के ही लम्बी यात्रा पर जाएंगे गोभी जी।,0
किसी को कैंसर किसी की किडनी का किसी के घुटनो का और तो और किसी को स्वाइन फ्लू मगर एक भी पतंजलि अस्पताल नहीं गया!,0
देश का निर्माण हो रहा है फिर वी देश का वविष्य लुखी रोटी खा के सो रहा बहुत दे दिए आरक्षण बहुत हो गए कर्जे माफ फिर वी वविष्य क्यो भूखा सो रहा है ये कैसी है विवस्था ये कैसी है विविस्ता कोई अरबो उड़ा रहा है वविष्य भूखा सो रहा है,0
Sampat जी थोड़ा सुधारना चाहूंगा ये 2017 up चुनाव का vedio है।,0
"अखिल भारतीय विद्यार्थी परिषद (ABVP) ने केन्द्रीय शासित प्रदेश दमण के दमण सरकारी कॉलेज और माछीमहाजन इतिहास में पहली बार छात्र संघ के चुनाव में ऐतिहासिक जीत हासिल की है, सभी विजेता हुए प्रत्याशियों को हार्दिक अभिनंदन ।",0
"घर के बाहर नींबू मिर्ची लटकाने से भूत प्रेत नहीं आते, और आलू लटकाने से वाले नहीं आते। वो समझ जाते हैं कि ये सोना बनवायेगा |",0
आवारा पशुओं की समस्या बढ़ने के पहले आश्रय स्थल का फैसला न लेना क्या सरकार की बड़ी चूक है ? देखें सबसे बड़ा मुद्दा रात 8:30 बजे सिर्फ पर दीजिए अपनी राय,0
"नौकरियां | पुलिस में फायरमैन/जेल वार्डर की बंपर भर्ती, इतनी मिलेगी सैलरी | Uttarakhand Post",0
"इनके जबाब इस्लामाबाद कब्जा करने के बाद रिजल्ट मोदी सरकार, सिस्टम डिजिटल तकनीक हिन्दुस्तान से गन्दगी हमेशा के लिए पर्मानेंटसर्जरी कूड़े तमाम तरह के जीव निर्जीव चाहे जैसा वायरस कांग्रेस के चरित्र पर बुराई का छाया जब तक पृथ्वी पर कलंक, दुनिया के अच्छे दिन के लिए राम मन्दिर शाकाहारी,",0
कभी किसी किसान का नाम आया भारत रत्न देने में कोई भी सरकार हो कोई किसी किसान को नहीं दे सकते हैं,0
दुनिया की सबसे ताकतवर space Agency वो है मेरे भारत की मुझे गर्व है ISRO पर और आपको ?????,0
"बस यही सुनना बाकि रह गया था, अपने आप को बढ़ा चढ़ा कर बताना भी अच्छी बात नहीं है, जी। कभी अपनी गलती भी देखा करो, आप अकेले ईमानदार नहीं हो बहुत लोग है, आपसे असहमति रखने वाले भी ईमानदारी की मिसाल।",1
"दिल्ली पुलिस पर क्यों भड़का कोर्ट, चार्जशीट क्यों की",0
: इसलिए PMCH के डॉक्टरों और कर्मचारियों के बीच हुई मारपीट,0
आगरा रैली के दौरान इस महिला केंद्रीयमंत्री की पीएम मोदी ने की जमकर,0
"शान से बोलता हू ये भारतीय नारी कि तस्वीर है,,, सुन्दर मनमोहक",0
माली : ‘जिहादी’ हमले में संयुक्त राष्ट्र के 10 शांति सैनिक मारे गए,0
इसके लिए किसान को कया करना पड़ेगा,0
"खुश छोटी सी पर सच्ची कामयाबी से,* *कदमों की रफ़्तार धीमी ज़रूर है पर जितनी ज़मीर के साथ",0
ये पावन पवित्र महीना सूर्य देव की उपासना का महीना है और ओडिशा तो साक्षात सूर्य देव की ही धरती है। कोणार्क से निकली रोशनी पूरे भारत को सदियों से रोशन करती रही है: पीएम जी,0
"संवैधानिक प्रावधानों की बात करे तो 3 सवाल का जबाब चाहिए 1- गरीब ""सवर्ण"" की परिभाषा क्या है? 2- देश मे गरीब सवर्णों की जनसंख्या क्या है? 3- देश मे नौकरियों मे इन गरीब सवर्णो का प्रतिनिधित्व क्या है? और क्या ये प्रतिनिधित्व उनकी जनसंख्या से कम है?",0
प्रशिक्षण पाकर क्रिकेटरों की प्रतिभा निखरेगी,0
"ममता की रैली को भाजपा ने बताया 'अवसरवादिता', शत्रुघ्न पर कार्रवाई के संकेत",0
"10%आरक्षण आर्थिक आधार पर करने की बजाय, मोदी जी पूरी आरक्षण व्यवस्था की समीक्षा कर उसे जाति आधार से आर्थिक आधार पर करने की हिम्मत दिखाते तो सही मायनो में यह सभी गरोबो के हित में फैसला होता। खेर कुछ नही से तो कुछ बेहतर है।धन्यवाद PM धन्यवाद भाजपा",1
झा जी आपसे औऱ आपके नेता से मेरा करबद्ध निवेदन है कि उस टेप की कॉपी मुझे प्रदान करें मैं पर्रिकर जी के खिलाफ सरकार को ब्लैकमेल करने का केस फ़ाइल करना चाहता हूं।,0
शिकायतकर्ता गाड़ी पर नहीं मिला और गार्ड से पूछने पर किसी यात्री द्वारा किसी भी प्रकार की शिकायत होना नहीं बताया । 2/2,0
सच्चे जनसेवक,0
"कुछ दिनों से भयंकर खाँसी आ रही है मुझें, कही दिल्ली का सीएम बनने का संकेत तो नही ?😝😝😝",0
"अपना सम्पूर्ण जीवन राष्ट्र कल्याण एवं जनसेवा में समर्पित करने वाली, त्याग एवं समर्पण की प्रतिमूर्ति, परम श्रद्धेय राजमाता विजयाराजे सिंधिया जी की पुण्यतिथि पर विनम्र श्रद्धांजलि |",0
"""भारतीय सेना दिवस"" पर देश की रक्षा में खड़े भारतीय सेना के उन तमाम जाँबाज़ों को नमन, जिनके होने से देश का प्रत्येक नागरिक सुरक्षित हैं। देश को अपने वीर सपूतों पर गर्व है। जय हिन्द! जय हिन्द की सेना!",0
"सहकारिता मंत्री माननीय डॉ गोविंद सिंह जी भिंड में राष्ट्रीय ध्वज फहराएंगे,,",0
वाह वाह,0
"को चाहिए आज के भारत के मर्यादा पुरुषोत्तम को पूछकर ही को हर काम करें, हो सके तो सर्कार की वागडोर इन महानुभाव के हाथ देकर राजनीति से सन्यास लें, तब जाकर इनको शांती मिलेगी।",0
भारत सरकार जनजाति मंत्रालय के केंद्रीय राज्य मंत्री माननीय जसवंत सिंह भाभोर जी का राँची पहुँचने पर एयरपोर्ट में स्वागत किया।,0
समाजवादी सरकार ने 122 किमी लंबा देश का एकलौता साइकिल हाईवे आगरा में बनाया। प्रधानमंत्री जी आपकी भाजपा सरकार ने क्या बनाया ? दूसरे के काम काटो बस।,0
"विगत वर्षों से युवा वर्ग पाश्चात्य गन्दगी valentine का अनुसरण कर गर्त में गिर रहा था, लेकिन पर उनके युवा सेवा संघ युवाओं को जाग्रत करते हैं इस कु रीति के अवगुण बता कर।",0
क्यों झूठ बोलते हो कुछ तो सर्म करो संसद महोदय,1
हरे कृष्णा 🙏🙏,0
"विदेशों के पास यंत्र विज्ञान है लेकिन भारत के पास मंत्र विज्ञान है, आत्मज्ञान, अध्यात्म विज्ञान का धन है, जो सारे ब्रम्हांड का सारा ज्ञान पाने से भी ऊंचा है! बोलो सदगुरु देव भगवान की जय",0
भारतीय स्वतंत्रता संग्राम के अग्रणी महानायक आज़ाद हिन्द फ़ौज के संस्थापक जी की जयन्ती पर उन्हें सादर नमन्,0
*नादान इंसान ही जिंदगी का आनंद लेता ज्यादा होशियार इंसान तो हमेशा उलझा ही रहता,0
जिले का मुख्य समारोह शासकीय उत्कृष्ट उ. मा. विद्यालय मुरार में आयोजित होगा। जिले के हर विकासखण्ड में उत्कृष्ट विद्यालय में खण्ड स्तरीय मुख्य कार्यक्रम होंगे।,0
न्यूज एजेंसी रायटर्स के मुताबिक अमेरीका ने कहा है कि इससे अमेजॉन और वॉलमार्ट के भारत में निवेश पर असर पड़ेगा। अमेरिका ने यह बयान ऐसे वक्त में दिया है जब दोनों देशों के व्यापारिक रिश्ते नाजुक मोड़ से गुजर रहे हैं।,0
"19-1-1990, ये वही दिन है जब कश्मीरी पंडितों को बड़ी क्रूरता से यातनाएं देकर कश्मीर से निकाल दिया गया था जिनको आजतक न्याय नहीं मिला मैं आदरणीय प्रधानमंत्री से ये उम्मीद करता हूँ कि उन्हे एक दिन जरूर न्याय मिलेगा",0
इस क्रांतिकारी पहल से आर्थिक रूप से कमजोर सवर्णों के जीवन में सकारात्मक बदलाव आएगा। इस फैसले को लागू करने के लिए संकल्पित है। समाज के हर वर्ग का उत्थान व नये भारत का निर्माण ही हमारा ध्येय है। देशवासियों की ओर से मैं आदरणीय प्रधानमंत्री का फिर से आभार व्यक्त करते हैंl,0
शिवराज सिंह जी काले कारनामों की खबरें आने लगी है और अभी तो बस शुरुआत है ।,0
"""केवल वही व्यक्ति आध्यात्मिक है जो अपने आप में परम चेतना या ईश्वरीय चेतना की तलाश करता है, और उस निजी,व्यक्तिगत चेतना को परम चेतना के साथ एकजुट करने का प्रयास करता है। यह अध्यात्म है"" - चारीजी",0
सब्बा खैर जनाब🙏🙏🙏,0
"नोएडा, उत्तर प्रदेश।",0
"ईमानदारी, सादगी और प्रतिबद्धता का प्रतिरूप, भारतीय जनता पार्टी की संस्थापक सदस्या श्रद्धेय राजमाता विजयाराजे सिंधिया जी की पुण्यतिथि पर कोटिशः नमन।",0
12 जनवरी 🚩 युवा दिवस के अवसर पर अखिल भारतीय विद्यार्थी परिषद इकाई सिंगोली द्वारा सामुहिक सूर्यनमस्कार का आयोजन किया गया इस अवसर पर प्रान्त सह संगठन मंत्री प्रवीण जी शर्मा विभागीय संगठन मंत्री उपेंद्र जी तोमर नगर परिषद अध्यक्षा सुनीता जी मेहता उपस्थित रहे,0
सचिव से गबन की गई राशि का ब्याज वसूलने के आदेश,0
वाराणसी में अप्रवासी भारतीय दिवस के कार्यक्रम में प्रधानमंत्री व राष्ट्रपति पहुचेंगें,0
"आसन पर बैठकर 'रऺ' बीज मंत्र का उच्चारण करते हुए अग्नि के समान लाल त्रिकोणाकार वस्तु का ध्यान करें।इस प्रयोग से मंदाग्नि, अजीर्ण विकार दूर होते हैं और भूख खुलकर लगती है।",0
