datetime,tweet,hate,sentiment,profanity
2022-07-07 09:08:23+00:00,@USER @USER He bhariye bhau bhau mhnun saglyanchi maraychi  mla nko asa bhau,0.0,1.0,0.0
2013-02-24 12:33:10+00:00,@USER @USER not much.. but it is understandable naa.. basss.. ajun kay pahije :),0.0,1.0,0.0
2022-09-17 00:36:09+00:00,@USER @USER He nahi mahit tumhala baki sagle mahit hot,0.0,-1.0,0.0
2013-02-12 16:48:21+00:00,@USER all r shaktiwoman... garaj ahe fakt dakhavun denyachi... jar dakhavun dila tar mulinvarche atyachar thambtil..:-),0.0,1.0,0.0
2019-06-16 05:30:36+00:00,@USER kay mhanta.Kaam lavkarat lavkar jhala phaije,0.0,0.0,0.0
2012-09-24 09:22:39+00:00,@USER bappancha visarjan zala tumchya,1.0,-1.0,0.0
2020-07-26 08:32:27+00:00,"@USER Epass kadhavi lagel ,agodar sangitla asta tr nakki aalo asto",0.0,0.0,0.0
2020-03-30 06:59:35+00:00,"@USER Flop script, koni Nahi karnar. Chamche sodun",1.0,-1.0,0.0
2014-10-21 00:59:12+00:00,@USER @USER tumhala aata @USER che mla fodave lagnar ha ekach option aahe 122+1rsp+7others+15shivsena,0.0,-1.0,0.0
2013-03-28 11:06:08+00:00,@USER sang naaaaaaaa! Tula kay vicharla saral ka nahi sangat re! Thamb aata bhahi la sangayla pahije sudhra vayla! :P,0.0,0.0,0.0
2012-03-11 13:40:22+00:00,Hy tikde mij nog aaan xD !,0.0,0.0,0.0
2012-11-18 17:19:49+00:00,"Na dava kami ali na duwa kami ali, Sarvana sodun swari vaikunthala nighali, Sarvanchya manat lavuni dukhachi aag,...",0.0,-1.0,0.0
2021-05-11 10:29:51+00:00,@USER Shift+Del mhanaycha aahe ka?,0.0,0.0,0.0
2021-10-05 06:30:02+00:00,@USER @USER @USER Open la 1 pn jaga nahi DC chi ashi kshi jahirat dili open la jaga pahije DC chya bs.,0.0,-1.0,0.0
2012-09-29 14:49:18+00:00,Ganpati bappa morya...pudhcyaa varshi lavkar yaa,0.0,1.0,0.0
2014-12-06 04:30:56+00:00,@USER Aani picture parat chalu jhala lagech ,0.0,0.0,0.0
2022-11-09 07:39:06+00:00,@USER HMV Tula ata chalayala pahije mag,0.0,0.0,0.0
2013-04-12 17:21:28+00:00,"@USER mulichya numbervar na sangta recharge karnare ani mitrani sangitla ki ""paise nahire mitra"" sangnare",0.0,-1.0,0.0
2011-11-26 14:13:38+00:00,@USER Kay chalu ahe tumche?? :P,0.0,0.0,0.0
2021-08-14 12:18:20+00:00,ono light geli andhar zhala ,0.0,-1.0,0.0
2011-07-08 17:04:40+00:00,@USER me jevha fb var basnaar tevha tula req pathavte.... ok,0.0,1.0,0.0
2012-08-30 18:45:34+00:00,"@USER toh party kartoy, mala vaatla tyaala kaahi tari faayda honaar te tweet vaachun. Udhya tyaachyawar rape case mhanun *headlines*",1.0,-1.0,0.0
2011-11-17 06:58:39+00:00,didi mi khup bhagywan samajato ki maja janma tumcha uggat zala an ani,0.0,1.0,0.0
2013-03-30 03:25:52+00:00,@USER pan ha evdha samvad nehmi hindit ase..,0.0,0.0,0.0
2012-08-16 18:18:41+00:00,@USER shanivaar la yeto tikde..,0.0,0.0,0.0
2012-06-16 07:51:26+00:00,@USER Tattoo kadhun aani hot tochun jhale kaa???,0.0,0.0,0.0
2012-01-24 16:33:08+00:00,"@USER Thursday off aahe ka tula,?",0.0,0.0,0.0
2014-02-24 10:39:03+00:00,Mast climate zale aahe. .,0.0,1.0,0.0
2022-04-10 17:34:47+00:00,@USER @USER @USER @USER Lokamche pratinidhi cha apmaan mhanje marthi manasacha apmaan...,0.0,-1.0,0.0
2014-05-06 15:12:01+00:00,@USER its better late than never.! kiman ata tari sutla nahi pahije ha bhurtya,0.0,-1.0,0.0
2011-12-16 16:28:48+00:00,@USER (Marathi) Sir tumcha presentation khup chhan vatla. Anna Hajare aani tumcha sambhashan atishay changala hota. Dhanyawad!:),0.0,1.0,0.0
2021-04-27 10:42:35+00:00,@USER Ha aahe ka tumcha netkari?,0.0,0.0,0.0
2013-04-23 15:57:46+00:00,"From nxt match onwards captains will say ""amche 10 tumche 10 aani COMMON""",0.0,0.0,0.0
2016-10-09 06:54:42+00:00,@USER saheb maratyancya arkshansch lavkar baga ....,0.0,0.0,0.0
2016-05-07 12:31:54+00:00,@USER hii ! rinku mi tumcha fan jhalo aahe!,0.0,1.0,0.0
2021-11-15 06:31:07+00:00,@USER @USER Tumchya dostya mahit aahey amhala lachar sattesathi. Tumhi,1.0,-1.0,0.0
2011-05-08 08:02:13+00:00,@USER I knowww :D :D ultimate excitement aahe yaar.. thoda tari karayla pahije!!,0.0,1.0,0.0
2022-05-10 18:38:06+00:00,@USER  Ya athawale la kon vichartey jikde satta tikde ha jato,1.0,-1.0,0.0
2011-09-19 17:12:33+00:00,"@USER @USER @USER @USER ho lagna houdya aadi, maza naseeb evda kharaab aahe ki twins zalya nantar sodun jaeel bayko :/",0.0,-1.0,0.0
2013-02-17 14:06:32+00:00,@USER ....khup chaan.ha pic maharashtra samor aala pahije,0.0,1.0,0.0
2012-09-19 11:21:48+00:00,@USER amchya kade pan ahet pan khayala nahi bhetale ajun,0.0,-1.0,0.0
2013-05-02 09:43:31+00:00,Celebrating 100 years of cinema... Udya aplya ladkya chitrapat shrustila 100 varsha purna hot ahet. Every indian has to Celebrate it...,0.0,1.0,0.0
2020-01-07 00:54:55+00:00,@USER @USER @USER @USER @USER Protest kashasathi? Jamia. Ani anek thikani kay shantatene protest hota? Jnu madhil satya paha,0.0,-1.0,0.0
2011-06-12 13:24:03+00:00,@USER Arre mala mahiti ahe cable mhanje pan tujha english ani marathi vachun malaa hasu aala,0.0,0.0,0.0
2021-08-02 10:14:24+00:00,@USER @USER Hya Shivsainikancha satkar jhala pahije..,0.0,1.0,0.0
2020-05-03 13:37:47+00:00,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Arey tho ward boys cha result lava lavkar 114 wala,0.0,0.0,0.0
2012-06-17 15:15:26+00:00,@USER hello sir mi tumcha khup motha fan aahe. You always inspire me a lot both on and off the field. please ekda rt Kara na plz sir :),0.0,1.0,0.0
2021-05-10 03:58:08+00:00,@USER @USER OK check kartoy youtube,0.0,0.0,0.0
2022-06-06 07:45:06+00:00,@USER @USER @USER @USER @USER Raha 10-15 diwas jail madhye mag ya bolayla apan bolu,0.0,-1.0,0.0
2022-06-21 06:48:23+00:00,@USER Tumala weight loss chi garaj nahi tumcha aura asa aahe ki aajbajuche sagale impress hotil,0.0,1.0,0.0
2020-12-07 15:33:33+00:00,@USER @USER @USER Shrikant Deahmukh Dr. Kay bolatat kase bolatat jra neet vacha Ani reply dya tumhi tyana kase bolat ahat hech ka tumche sanskar,0.0,-1.0,0.0
2010-09-10 11:57:43+00:00,Are...Apli Shevayachi kheer mhanje tyancha Sheer Khurma...Aai la banavayala sang....RT @USER but i dnt have a muslim frnd :'(,0.0,-1.0,0.0
2021-06-20 10:47:32+00:00,@USER Tyancya Shivay aamcha divas ujadat nahi tr kay sangu tumhala my father is great ,0.0,1.0,0.0
2011-10-14 17:23:39+00:00,@USER nikhil jevha vicharto amchya annakadun sarv dukhavar apeksha vadhlya ka?teva satta paksha dukh kami karat nahi ase to manto ka,0.0,-1.0,0.0
2012-04-16 17:40:33+00:00,@USER Star cha exit pakka zhala ka sir?,0.0,0.0,0.0
2020-04-05 08:16:48+00:00,@USER @USER @USER Bhakatadana akkal asel tar na coronach dosh modina aahe tyani international flights lavkar ka band kelya naahit?,0.0,-1.0,0.0
2013-10-15 18:42:05+00:00,@USER tumhala konte avdte jast?,0.0,0.0,0.0
2013-03-15 15:30:35+00:00,"@USER @USER Hoy,, pratek muddyavar sansadet sarv netyani ekjoot rahilyas chokh uttar dene avghad nahi.",0.0,1.0,0.0
2012-10-11 04:34:22+00:00,Welcome President of India Pranab Mukharji for the inaugeration of suvarn saudha. Beautiful Belgaum welcomes you. Jhalach pahije :-),0.0,1.0,0.0
2018-08-11 11:13:05+00:00,@USER Dzo zhala ka msana,0.0,0.0,0.0
2020-06-10 07:16:07+00:00,@USER @USER @USER @USER @USER @USER Jar paani jamla asel tar tumhala inform kasa karaycha,0.0,0.0,0.0
2011-10-09 17:47:45+00:00,“@USER @USER Electricity ka nahi... bill nahi bharale ka :P :D” Abe purya gavachi Nahiye :p kahitari prob jhalay :(,0.0,-1.0,0.0
2013-01-30 17:40:46+00:00,@USER ho pahle te apla Rahul pn kay Monkey peksha kami vatla kay 2la?lol,1.0,1.0,0.0
2022-05-28 13:32:28+00:00,@USER Karan tyana ata Parab saheb partner mhanun lavkarrch bhetnar mhanun,0.0,0.0,0.0
2014-04-27 12:46:44+00:00,"@USER sorry tumhala disturb kele , pan vel milala tar reply kara, please @USER @USER",0.0,1.0,0.0
2015-09-11 14:26:29+00:00,@USER r2 q9 during tumcha amcha same asta recording,0.0,0.0,0.0
2012-04-04 17:46:32+00:00,Mimbai cha vadapav jinkala mhnun kiti like detil ya mumbai la...........? Lavkar like kara mumbai sathi....!,0.0,1.0,0.0
2011-06-10 02:45:38+00:00,@USER hey ashaant pahne kasa baghtat te mala shikayla pahije :p,0.0,1.0,0.0
2020-09-22 16:07:40+00:00,@USER @USER @USER Dhanyawad saheb pls highway che kaam lavkar karnyasathi help karavi.its very difficult to travel on this highway.,0.0,-1.0,0.0
2020-09-03 17:18:48+00:00,@USER Kaay saangaaycha yha lokanna? Mee veda jhaalo ga,0.0,-1.0,0.0
2021-12-18 06:27:51+00:00,"@USER @USER Zanjha vajivlya tujya tr.... Maharshtra chya prashna var bol, tikde UP mdhe ka jato biscuits maagayla? Ithe kami padtat ka tula",1.0,-1.0,0.0
2022-07-05 04:55:35+00:00,@USER Sahib tumcheee jalat ahe Mala maaf kara tumhala vada pav beetle ka iti soppa prashnala tumheee chidla,0.0,-1.0,0.0
2022-04-10 18:13:22+00:00,@USER lvkr smjla mhnun pudhe chalaych,0.0,0.0,0.0
2012-08-12 14:32:36+00:00,@USER apla MH. govt. pan chutiya aahe r.r.patil ne direct shoot at side chi order dhile pahije hoti m tyana samjla asta,1.0,-1.0,1.0
2012-07-19 10:13:24+00:00,@USER tula ek majja sangu kaa tujha tata disat nahi mala kaaran tu chota tata lihitis praju chi tatachi savay jhalay @USER,0.0,0.0,0.0
2012-02-03 09:04:43+00:00,Mala khoop tras hote..electricity pahije..laptop pahije..fan pahije,0.0,-1.0,0.0
2012-11-30 03:30:31+00:00,@USER lol! Mi dagDu mhanto tya lokanna! :D,0.0,-1.0,0.0
2013-06-10 08:12:27+00:00,sanga re konacha birth aahe lavkar........me order karto,0.0,1.0,0.0
2013-02-10 11:07:48+00:00,@USER BDW tumhala ekhi Marathi Mulgi avadali nahi punyat ? Pune tithe kay une !,0.0,1.0,0.0
2009-04-22 05:11:58+00:00,@USER discussion? dialog? mhanje nakki kaay?,0.0,0.0,0.0
2020-10-27 11:17:31+00:00,@USER Jevha ek desh drohi tarif karto tevha samjun ghya tumhi kay kam kartay...,0.0,-1.0,0.0
2022-10-24 14:06:15+00:00,@USER Happy Diwali tumhala pan ,0.0,1.0,0.0
2022-06-28 17:15:39+00:00,@USER @USER Maharashtrat pan,0.0,0.0,0.0
2012-07-21 07:18:34+00:00,@USER kadhi ya tumcha swagatach ahe! :),0.0,1.0,0.0
2021-05-24 01:48:10+00:00,@USER arr bangal election houn ani mahina pn zala nahi tu 20 yr bolayla k,0.0,-1.0,0.0
2012-10-20 03:53:18+00:00,@USER Asa yedyagat thobad karun Kay vichar kartoy?:-\,0.0,-1.0,0.0
2014-11-16 05:19:08+00:00,Mahesh elkunchwar likhit gajlele natak WADA CHIREBANDI.. punha aplya bhetila.. Digdarshak chndrakant kulkarni...,0.0,0.0,0.0
2011-06-28 09:28:24+00:00,"roflmao HAHAHAHA, terrible times!! RT@USER Awa brush karoon yaave! tumchya tondatun waas yet aahe! *covers nose*",0.0,-1.0,0.0
2012-04-13 17:19:49+00:00,jivaa kadhe navin goshtaa ghadatee teva tyala khuppp kami pratisaad bhetatooo amhala paan asee anubhav aheet paan...,0.0,-1.0,0.0
2018-01-02 14:21:28+00:00,@USER @USER Game fasla aaj mhanje. Lagech patte ughadat aahet aani faar kaahi zhala naahi tari Patang udavtayet.,0.0,-1.0,0.0
2020-12-23 10:44:36+00:00,@USER @USER @USER Karan ektyachya joravar BJP la kadhich haravta yenar naahi,0.0,0.0,0.0
2012-08-25 21:17:05+00:00,@USER mag kaay zhala ho? Evdhya ratri kaay challay?,0.0,0.0,0.0
2015-08-05 10:12:36+00:00,Khadse saheb aata jalgaon jilhyat vatavaran aahe aata tari pavus pada saheb,0.0,0.0,0.0
2011-11-11 18:05:13+00:00,Marathi lokanna Twitter war pahun masta watat :-),0.0,1.0,0.0
2012-09-26 02:46:19+00:00,@USER omg..ur marathi...bhari..kadak...avadlay aplyala..kase ahat?,0.0,1.0,0.0
2011-04-27 09:54:29+00:00,@USER drawing tumcha ahe ka?,0.0,0.0,0.0
2021-05-30 09:57:34+00:00,Timepass asa option pahije ekhada,0.0,0.0,0.0
2020-05-03 12:39:11+00:00,@USER @USER @USER @USER @USER @USER 2 wheeler ni Ghari jaych aahe 500Km aahe ghar Ekta kasa jau 2 jn nahi chalnar kaa,0.0,-1.0,0.0
2020-09-17 07:32:57+00:00,@USER @USER @USER Kashya saathi evdha abhimaan about Urmila? Kaay teer marlay tiney?,1.0,-1.0,0.0
2015-08-18 15:06:34+00:00,@USER Please tweet sona... Kae zhala tula ,0.0,0.0,0.0
2020-05-12 04:39:00+00:00,@USER Sanam re ani fukrey mule bhav bhetla tyala. Btw kriti kharbanda tychi gf ahe ata ,0.0,1.0,0.0
2021-11-11 07:06:46+00:00,"@USER @USER aga khup lavkar uthli,zop zaali ka purna",0.0,0.0,0.0
2021-04-04 05:06:45+00:00,Medical education minister la eka medical student la reply dyaychi fursat nahiye pan lokanna happy birthday mhanaychi aahe.  @USER,0.0,-1.0,0.0
2022-04-15 10:25:49+00:00,@USER bhonge utaralech pahije,0.0,0.0,0.0
2019-07-02 08:23:28+00:00,@USER sir tumhi gelat aani @USER pahanyat mazach nahi &amp; tumhala public cha khup support ahe,0.0,1.0,0.0
2021-08-27 15:16:10+00:00,@USER Hye mla pn as pahije kas karaych,0.0,1.0,0.0
2011-01-17 05:21:47+00:00,@USER nahi yaar infact mala avdel tumhala bolvayla snakes baghayla @USER @USER @USER,0.0,1.0,0.0
2009-12-29 07:14:24+00:00,@USER are Shirdi n Shani sarkhi chakkar asate aamachi tyamule lakshat aale lagech :),0.0,1.0,0.0
2022-03-10 17:03:00+00:00,@USER @USER Sanjya lavkar ch tu sena sampavshil,0.0,-1.0,0.0
2015-02-13 08:37:09+00:00,"@USER ur dialogue delivery &amp; acting. Lotangan ghalun namaskar maza tumhala. In church, white attire &amp; u look prince charming",0.0,1.0,0.0
2013-01-30 20:54:54+00:00,@USER : tumhi he asa sagal lihita.. aani me tatkal tumchya jeeva chya rakshana karita prarthana karte.. :),0.0,1.0,0.0
2013-03-19 18:01:40+00:00,@USER mhanje majysarkha..mala pan kantala yeto sakali uthayla..,0.0,-1.0,0.0
2013-08-20 17:06:22+00:00,Party pahije! RT @USER Fever. :(,0.0,1.0,0.0
2014-01-19 06:32:14+00:00,Wo kehte hai k hum bewafa hai.. . . . Wo kehte hai k hum bewafa hai.. . . . . Asude... Aai ne sangitla ahe jo bolto toch Asto!,0.0,1.0,0.0
2020-09-07 06:34:00+00:00,"@USER Amche Maharaj,Amchi Devi ani Amche Balasaheb,hya teeghanahi tumcha je kai khel khandoba challa aahe na tyat anu naka.....",0.0,1.0,0.0
2012-05-26 13:18:03+00:00,@USER Ani dusrya prashnach kay mag (_|_),0.0,-1.0,0.0
2012-07-08 11:11:11+00:00,@USER @USER tumhe amhala dhanya bolalat amhe tumhala dhanyavad bolto,0.0,1.0,0.0
2012-07-21 03:52:40+00:00,"“@USER ""@USER Good morning tweeps :) :-)"" lavkar zthla re Sat la pan...” Kay ?",0.0,1.0,0.0
2012-02-24 05:25:22+00:00,"Aaplya la changli dharmik bayko milali ahe. Bagha na, ti mhante ahe - 'mai WAARI jawaa' Pandurang pavla mhanaycha.... :-D",0.0,1.0,0.0
2012-08-27 18:35:28+00:00,@USER are ideal jevha zapun karaycha ahe :-DDDD,0.0,0.0,0.0
2022-05-27 20:24:13+00:00,@USER @USER Yupp hoil lavkar bari ti don't worry she will be fine keep praying for her,0.0,1.0,0.0
2012-09-04 06:30:59+00:00,"@USER sir, tumhi marathi maanus aahaat mag tumche hindi/english news channels che points neet ka nahi mandat??",0.0,-1.0,0.0
2012-09-29 13:25:12+00:00,Ganpati Bappa Morya.... Pudcha varshi lavkar ya,0.0,1.0,0.0
2013-04-28 03:26:59+00:00,@USER mala watlelach aplya rules cha kahich bharosa nahi tuch bollelas ruled out asel tar karaicha :P,0.0,0.0,0.0
2012-11-12 14:54:30+00:00,@USER kasa kai zala sagla??? Congratulation again.....:D,0.0,1.0,0.0
2012-12-23 16:26:15+00:00,@USER mhanje? Hunda?? Kay vishesh?,0.0,0.0,0.0
2022-04-05 17:15:13+00:00,@USER Kadak asa ch nadla pahije gujratya na,1.0,-1.0,0.0
2021-06-16 01:58:06+00:00,@USER Pandurang jadhav . Po. Wakodi. Ta. Kalamnuri Di. Hingoli Sheb mala tumaca kampani Kam pahije saheb. Tumace kontehi kam aaso saheb.,0.0,1.0,0.0
2020-04-06 17:50:09+00:00,@USER @USER Tyapeksha avntika lava tyat ekdam mast kam aahe tumche hi nako aamhala khoop chan subodh baghaychi savay aahe ha nako,0.0,1.0,0.0
2014-09-02 15:30:17+00:00,@USER mii tamil pan mala tamil peksha marathi changla yeto ;),0.0,1.0,0.0
2021-10-18 18:32:07+00:00,@USER Tyasathi tikde Army aahe.,0.0,0.0,0.0
2011-04-04 16:31:16+00:00,@USER tumhala pan gudhi paadvyachya manahpurvak shubhechchha.....aurangabad la lavkarach tumhi yaal asi devakade prarthana....,0.0,1.0,0.0
2017-05-29 11:01:42+00:00,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Life mhanje vichar karnaryansathi comedy ani feel karnaryansathi Tragedy,0.0,0.0,0.0
2022-01-02 03:20:54+00:00,@USER Panala lavlech pahije,0.0,0.0,0.0
2021-01-16 05:03:05+00:00,"@USER Saheb ,Khupach chaan. Neta konachi aso, jho paryanta aplyala tho izzat kartoy apan thevavi,tya nantar nahi.",0.0,1.0,0.0
2020-06-22 09:52:44+00:00,@USER Congratulations  lavkar 1000 bghayla milot ,0.0,1.0,0.0
2011-03-23 10:42:15+00:00,"Te davikade khambamage ubhe ahet na, te amche javai. Tyancha photo kadhla tevha nehru hi ale hote mhane tikde.",0.0,1.0,0.0
2013-01-08 05:56:48+00:00,@USER ka??...mala pan pahije ki,0.0,0.0,0.0
2017-05-22 12:38:43+00:00,@USER ABP ghya aata tya State Health Minister la bajula Vichara tyacha niyojan ki nuste udghatan n daurech chal let kam sodun,0.0,-1.0,0.0
2019-05-09 10:41:04+00:00,@USER @USER @USER he congress wale gandhi nehru sodun konalach olkhat nahi,1.0,-1.0,0.0
2022-06-01 20:21:41+00:00,@USER Hn re tuch tr sangitla hota,0.0,0.0,0.0
2011-08-20 04:06:59+00:00,@USER Anna amhi tumachyasobat ahot.... barich varsh ha desh dhusmusat hota.... ata ran petlach pahije.... :),0.0,1.0,0.0
2012-03-17 14:12:38+00:00,"@USER kaam asa zalyar sudda kaam sodun movies polovpi haav :P but still bcoz of the fkin kaam of 3rd yr, i can watch only 150, not 212",0.0,-1.0,0.0
2021-11-28 07:25:06+00:00,"@USER MaMu Hospital madhe,And Sanjya Party madhe,Aani potta UK madhe, Aata Ha Prashna Ahe MaMu Cha Kharach Operation jhalay ka pulpute Pana",0.0,0.0,0.0
2013-04-18 04:26:04+00:00,@USER andhikrut bandhkam padlich pahije- rajkarnyan sathi vote bank ahe-mhanun te rastya var ale! Thanekaran sathi ale ka ektra kadhi,0.0,-1.0,0.0
2012-07-17 04:15:09+00:00,@USER aaj janar guarantee dupari jeun janar,0.0,0.0,0.0
2011-01-20 18:26:32+00:00,Kay chalalay maharashtrat fakta bhrastachar,0.0,-1.0,0.0
2015-05-14 17:47:42+00:00,@USER hya tweet nantar mi politics join karnya cha vichar sodun dilela aahe,0.0,-1.0,0.0
2009-08-19 05:17:24+00:00,@USER NDE mhanje kaay?,0.0,0.0,0.0
2012-06-10 06:50:33+00:00,@USER hello kay jhale yaar ragavlis ki kay????????? kaarn tula aaj kahitari jhalay kaa aaaj kaaran freely bolat nahi ahes ase vatat ahe,0.0,-1.0,0.0
2012-11-30 07:56:39+00:00,@USER ok..jawal ahe tumhala..,0.0,0.0,0.0
2013-11-04 16:50:23+00:00,@USER baclofen is the actual drug.. dusrya brand/company cha chalta.. no risk whatsoever.,0.0,0.0,0.0
2010-02-16 14:14:15+00:00,@USER nako zaadawar chadu lagech,0.0,-1.0,0.0
2013-03-19 10:15:43+00:00,@USER ha ha.. amhi kuthch sodun nahi gelelo! :),0.0,0.0,0.0
2022-08-06 11:28:20+00:00,She is saying Kay pahije Kay pahije to duggu  My cutie Teju is cutest yaar matlab koi itna cute kaise ho sakta hai ,0.0,1.0,0.0
2020-04-05 17:01:46+00:00,@USER @USER Hyanna itka tras hotoy... Pan ya bindokanna kalat nahi he jewadhe Modinna bolatil tyanchi popularity wadhat rahil...,0.0,-1.0,0.0
2021-07-21 13:10:16+00:00,@USER @USER @USER @USER @USER @USER Congratulations brother !! @USER amhala pan pahijey ,0.0,1.0,0.0
2012-07-27 09:04:06+00:00,@USER lucky u... nusti majja karat astes ...amcha evdha kuthe nashib...,0.0,1.0,0.0
2010-04-24 04:02:44+00:00,"RT @USER [Marathi] Pathare baba, tumcha madhynnaa raatri cha goodh prashna aatavla: ""Tu ithe (hya BHUTALAWAR) kasha sathi aalays?""",0.0,1.0,0.0
2012-06-20 08:10:02+00:00,@USER what did you buy?? New Givson guitar? Ka hobmer chi ghetli?,0.0,1.0,0.0
2010-08-03 12:49:33+00:00,Mala touch screen mobile changalya companicha in between rs 6-7 thousend pahije . contact me on jayjit8@USER com,0.0,1.0,0.0
2011-12-06 04:58:47+00:00,@USER kai zhala sakali sakali?,0.0,0.0,0.0
2022-04-01 18:19:15+00:00,"Vadhdivasachya hardik shubhechha @USER bhau  Mahadeacha aashirwaad sadev tumchya pathishi raho,tumhi sadev nirogi aani aanandi raha.",0.0,1.0,0.0
2012-08-20 08:53:53+00:00,"@USER mag tya peksha he prakaran chagnale na 1.5 varsh chalvayche tovar navin Android, navin hardware yeilach",0.0,1.0,0.0
2020-04-11 05:27:39+00:00,@USER Kadak Shiksha zalich pahije asha Lokana..,0.0,-1.0,0.0
2022-08-31 08:07:20+00:00,@USER @USER @USER dollar 1 Rs hoyil as pan tumhala vatal hot...and 15 lax prattekala miltil as amhala vatal hot,0.0,-1.0,0.0
2022-11-08 15:55:49+00:00,@USER Kanda pahije sobat pan,0.0,0.0,0.0
2012-12-05 03:35:07+00:00,"Apan Kay kārū shakto ya Drustine Apan swata Kade Pahato, āpan kay kelele āhe ya Đrustine lōka aplyakade pahatat.....!!!",0.0,0.0,0.0
2014-01-24 04:50:04+00:00,@USER ho kaaye ?tumcha abhaari aahe me ...sachchi :-),0.0,1.0,0.0
2012-09-29 04:35:46+00:00,"@USER very hertz 0f last day Ganesh Visarjen.Ganpti Bapa Morya pudhchya varshi lavkar yaai like ur little one child,very noghty",0.0,1.0,0.0
2013-04-22 10:47:57+00:00,@USER yup punyat ekdam sahi weather zalay :),0.0,1.0,0.0
2012-05-01 06:28:34+00:00,@USER tumhala hi khup khup shubechcha!,0.0,1.0,0.0
2011-04-27 18:45:45+00:00,@USER sure.. karto lagech! Ynwa! who do you think will win right now?,0.0,0.0,0.0
2021-05-18 18:08:30+00:00,"@USER @USER Bahutansh bhagat hich sthiti aahe....no lights, no networks....kadachit, udya paryant hoil sarv surlit tumchya ithe pan",0.0,-1.0,0.0
2018-12-23 17:18:52+00:00,@USER finally konala support kartoy ata???,0.0,0.0,0.0
2011-12-15 09:01:42+00:00,Godji mala lavkar Airoli branch made transfer kara,0.0,0.0,0.0
2018-10-13 19:59:32+00:00,@USER ipl asta tar 1 min tat tayar zhala asta,0.0,0.0,0.0
2012-05-13 07:01:10+00:00,@USER kay jhalay tula ekdum serious jhalis ki.....,0.0,-1.0,0.0
2011-10-30 06:37:04+00:00,"Mala fuck the chai pahije... See, marathi tweet. Jai maharashtra.",0.0,1.0,1.0
2019-09-17 06:29:22+00:00,@USER Sir. kahi GDP baddal kahi taka na .... Pakistan sobat amhala kahi ghen den nahi ....,0.0,0.0,0.0
2020-06-28 14:09:17+00:00,@USER he aahe ka tumche democratic govt?,0.0,-1.0,0.0
2020-03-15 12:20:06+00:00,@USER @USER Sir amchya college la Aurangabad madhe suttya nahi delya,0.0,-1.0,0.0
2010-09-30 09:54:14+00:00,@USER ofc madhun lavkar nighnar kaa aaj ?,0.0,0.0,0.0
2011-09-11 08:09:41+00:00,"Ganpati bappa morya, pudchya varshi lavkar ya !!",0.0,1.0,0.0
2022-10-21 06:23:14+00:00,@USER @USER @USER Swatacha comment vr koni tumcha side ne reply dila mhnun hasu nka..,0.0,-1.0,0.0
2018-12-27 01:48:30+00:00,@USER Wait navhta etka pn,0.0,0.0,0.0
2012-04-17 10:03:11+00:00,@USER k......twiter war karu shakto ka?,0.0,1.0,0.0
2021-11-08 16:45:54+00:00,sneha ata jitka energy lavtiyes [ to maintain the number 01 spot ] tevdhi energy task madhe lavayla pahije hoti :)),0.0,1.0,0.0
2011-12-15 17:50:15+00:00,Bhartatil nete paisathi aplya aaila gahan thevayla kami karnar nahit,1.0,-1.0,0.0
2022-10-20 09:36:15+00:00,Amche offline nahi suru honar lavkar ,0.0,0.0,0.0
2012-01-12 14:59:00+00:00,"@USER mhanalo hoto nako jau bhandup sodun, raha thanyala :(",0.0,-1.0,0.0
2019-05-30 16:00:06+00:00,@USER @USER Marathit shapath ghetli pahije hoti,0.0,0.0,0.0
2014-06-06 12:35:07+00:00,@USER shree n janhvi cha ajacha remote majha var cha interview upload kara tumchya you tube channel var plzzz,0.0,1.0,0.0
2013-06-14 18:46:29+00:00,@USER nirupam la jewha shoivsene ni motha kela tewha raj ha udhav peksha powerfull hota. Tewha raj zopla hota ka,1.0,-1.0,0.0
2012-06-29 17:33:31+00:00,"In acp, daya ,abhijeet ani vivek ,salunke,tarik, he sodun sagly n chi trancfar hote",0.0,0.0,0.0
2014-06-06 05:56:14+00:00,***lyrics*** frnds konala kontya pn songs che lyrics pahije astil tr song che name cmnt kara..... Majority song...,0.0,0.0,0.0
2018-06-23 18:55:40+00:00,@USER Tula dile pahije mg,0.0,0.0,0.0
2013-03-31 18:04:23+00:00,@USER @USER arre waah.. Lay mhanje lay mhanje lay bhari.. :),0.0,1.0,0.0
2020-06-22 06:17:14+00:00,@USER @USER Are yaar tumhi pan tar radat gelele... ani tumchya bapacha chamcha pan hota ki sobat ,1.0,-1.0,0.0
2012-12-12 17:44:13+00:00,@USER mobile madhe fakt 160 MB baki aahet... ya veil mobile net pan lavkar sampla.. 16 la last date aahe,0.0,0.0,0.0
2012-12-18 05:16:43+00:00,@USER pan nidaan bus madhe aplya ikde rape tar nahi hot...,0.0,1.0,0.0
2011-09-11 06:11:21+00:00,Pudhchya varshi lavkar ya....,0.0,0.0,0.0
2012-07-23 09:37:37+00:00,@USER ushira kalal mag tumhala.. :P,0.0,0.0,0.0
2012-10-26 15:58:28+00:00,Zople ka sagle.g.n mhanun zopa nahitar zop nahi yenar tumhala.,0.0,0.0,0.0
2022-06-30 12:45:06+00:00,@USER Khup motha game zala tumcha,0.0,-1.0,0.0
